    0.140986067208833488E+01    0.171239352570596276E+00    0.128897417208074905E+01    0.132241873118994019E+00    0.229421641523689317E+02
    0.137088594770547356E+01    0.615429829039472950E-01    0.123607154822095522E+01    0.135031378611811387E+00    0.229783538263743594E+02
    0.146211266551826480E+01    0.936776499955641467E-01    0.128059708265098893E+01    0.632012015623407974E-01    0.230528594694851279E+02
    0.130254910951248393E+01    0.104808877144721493E+00    0.133177122407031301E+01    0.130583648064856256E+00    0.230691933264834859E+02
    0.126930112222307279E+01    0.134833252392379366E+00    0.133490898464980789E+01    0.820347107187114205E-01    0.231066531170216365E+02
    0.137547911323367655E+01    0.106239361818544237E+00    0.130074345455719542E+01    0.181853087679474890E+00    0.231337391249151523E+02
    0.144625100392676820E+01    0.934786192369695540E-01    0.132518794058609557E+01    0.703014143048644041E-01    0.231700158581120803E+02
    0.140050397833461382E+01    0.897306040537031724E-01    0.120455120163864771E+01    0.144129763953888962E+00    0.231724940075740449E+02
    0.140015272600760854E+01    0.103541542564241668E+00    0.125275652647579694E+01    0.174469421671188590E+00    0.231810683402669895E+02
    0.134912888740887005E+01    0.140546189996347742E+00    0.125793705192162664E+01    0.152145476323831186E+00    0.231920316337545245E+02
    0.133001466532050294E+01    0.222685610447471649E+00    0.128894926611990446E+01    0.777063817210039837E-01    0.232291709139953610E+02
    0.130421090125598926E+01    0.108010310149205896E+00    0.132206312269723814E+01    0.132950759050627393E+00    0.233791442307647515E+02
    0.137685399752374416E+01    0.138561428562324229E+00    0.131985037424303409E+01    0.461639487877737661E-01    0.233963138560144870E+02
    0.136851188132529589E+01    0.172667899152269988E+00    0.126728043961569714E+01    0.126424062563322365E+00    0.234199342466071840E+02
    0.137628491417249532E+01    0.135518890934208269E+00    0.123010244416561676E+01    0.143089339613963251E+00    0.234532540304782344E+02
    0.143397459101061653E+01    0.703804300815998735E-01    0.126513158651782565E+01    0.889687877959741968E-01    0.234671441069580879E+02
    0.134739037161198416E+01    0.631492477662032037E-01    0.125897934319180527E+01    0.123963696287350739E+00    0.235020275361633963E+02
    0.142548007219068240E+01    0.171589242515941265E+00    0.126389252171586941E+01    0.113367735494984176E+00    0.235075766669581157E+02
    0.146367775646470299E+01    0.133946752427894417E+00    0.125630116219677057E+01    0.101189500236712818E+00    0.235216303138152085E+02
    0.142337843720624324E+01    0.137054794464741225E+00    0.125616901189852848E+01    0.139895846491717463E+00    0.235276455637162485E+02
    0.134607592981195801E+01    0.101594009959719581E+00    0.122758008135609531E+01    0.150248853092533663E+00    0.235926755279670743E+02
    0.137661026553472121E+01    0.173620816400508082E+00    0.134417406038925602E+01    0.860009674265960616E-01    0.236017109122017530E+02
    0.131318859841015034E+01    0.116345211270540511E+00    0.136229489617267285E+01    0.907358142603668510E-01    0.236125504357591751E+02
    0.145370641359478947E+01    0.111248559689892376E+00    0.124569854406534675E+01    0.107449088726303821E+00    0.236183309469709570E+02
    0.139634055598578222E+01    0.100851660457376979E+00    0.133686362463931085E+01    0.158964618070061736E+00    0.236399725996758292E+02
    0.133929899858573265E+01    0.133471732282361949E+00    0.132562074632890559E+01    0.146016279153146217E+00    0.236529703506458873E+02
    0.133319444452399338E+01    0.208951243340268988E+00    0.127644833485164444E+01    0.742952124407756792E-01    0.236690857510513553E+02
    0.147583529573976424E+01    0.143046335702332411E+00    0.127897307933853699E+01    0.841042829123039154E-01    0.237039575111486727E+02
    0.138886036544391023E+01    0.121084094249838861E+00    0.134805554781727110E+01    0.143987535000204198E+00    0.237175455500810415E+02
    0.128280727057211230E+01    0.976010047343740667E-01    0.131466787113939065E+01    0.664645309528773404E-01    0.237219199456807672E+02
    0.144203040174987640E+01    0.192529687511971304E+00    0.130540479801378284E+01    0.698358466831127123E-01    0.237223394577175384E+02
    0.134526310558525997E+01    0.136977666283863486E+00    0.126337962524466407E+01    0.146903837964016432E+00    0.237358445626595937E+02
    0.137120116984207119E+01    0.160765772073152985E+00    0.129551713468707685E+01    0.135165985859037108E+00    0.237430698978334220E+02
    0.132059879753794407E+01    0.106975258936647055E+00    0.122864840289026400E+01    0.889478932473276723E-01    0.237595765384108972E+02
    0.144818717401422337E+01    0.103787565335557525E+00    0.124987891257823325E+01    0.114571390711036752E+00    0.237690321712849766E+02
    0.134782069806000293E+01    0.170876035101414886E+00    0.127206495668410802E+01    0.120927022646605445E+00    0.238142480065183122E+02
    0.141162694219740503E+01    0.184158848021405364E+00    0.132679566293741691E+01    0.836739212893587714E-01    0.238240873913458557E+02
    0.134606853070711963E+01    0.849014668451765209E-01    0.128457089618938758E+01    0.160837611702444899E+00    0.238657789403735023E+02
    0.140162014421636050E+01    0.111689666606480761E+00    0.136417615685899118E+01    0.102725148435854563E+00    0.238880758781897100E+02
    0.136321922488729053E+01    0.191734526352894563E+00    0.127611268786376453E+01    0.102390784875552310E+00    0.239196083303203437E+02
    0.130122429015977703E+01    0.110649399911698185E+00    0.131432920122307983E+01    0.124783450861971554E+00    0.239264931110244561E+02
    0.135734415621752236E+01    0.710472493356065077E-01    0.122493616807286809E+01    0.123306589546392814E+00    0.239357377939283111E+02
    0.132891849258145323E+01    0.139669487507260132E+00    0.134774220247630216E+01    0.118765073764251869E+00    0.239555640543704413E+02
    0.134125954722469043E+01    0.666791537827601810E-01    0.134685613430436391E+01    0.978334215500752946E-01    0.239656395073596258E+02
    0.144033180408866146E+01    0.154888828070429835E+00    0.124725313790843106E+01    0.939860917091600578E-01    0.239687402670060550E+02
    0.139712035164982851E+01    0.969212472325844537E-01    0.129417399512439446E+01    0.166962459323931889E+00    0.239722352632581988E+02
    0.130014370680005564E+01    0.117883226668192065E+00    0.134527162472839024E+01    0.105835989714140905E+00    0.239794976168813747E+02
    0.132120203581276030E+01    0.838690977574715474E-01    0.130612406128297653E+01    0.467363143785574711E-01    0.240106466903915106E+02
    0.142073663767362435E+01    0.193376663388218462E+00    0.127109816296318856E+01    0.815527182212844870E-01    0.240189391937884835E+02
    0.140612953277767927E+01    0.896860968768984357E-01    0.124070808030747171E+01    0.152515829496503580E+00    0.240218216151631765E+02
    0.141828916741647371E+01    0.135435681068386021E+00    0.124147686461671802E+01    0.128199984119069021E+00    0.240457686035037312E+02
    0.134314858094125666E+01    0.935783700009228947E-01    0.137034001841373954E+01    0.100162719297949898E+00    0.240909997790282944E+02
    0.145934923481738732E+01    0.994583778313429534E-01    0.129550626720728435E+01    0.680566411708439789E-01    0.241098218851364834E+02
    0.145873865052027485E+01    0.118453007432443816E+00    0.130877520748348419E+01    0.951600410686517101E-01    0.241360552148459817E+02
    0.132656056163590685E+01    0.167842042913535383E+00    0.129490681850267064E+01    0.116095202616140092E+00    0.241446716154721059E+02
    0.143877641858620953E+01    0.131872678004478161E+00    0.128582590494979820E+01    0.125837989420567259E+00    0.241750640608131846E+02
    0.133350729422231340E+01    0.108327287830390903E+00    0.135466187356756440E+01    0.128962513088702574E+00    0.241860190965900728E+02
    0.142294450780069059E+01    0.191468999930553940E+00    0.129326760055616963E+01    0.886769430840011891E-01    0.241904753759023095E+02
    0.135252018347464231E+01    0.119109394710437980E+00    0.122244666199275231E+01    0.841373546465213895E-01    0.241906738593948489E+02
    0.142066319921065087E+01    0.160456245909533168E+00    0.126585311485495033E+01    0.114881237128545866E+00    0.242033218017977845E+02
    0.138816241423642839E+01    0.112832560930587800E+00    0.122085236660332486E+01    0.139538935080472604E+00    0.242223921244936236E+02
    0.141186081806330765E+01    0.777893462604092450E-01    0.134487138433276332E+01    0.101073188180541756E+00    0.242261510562281046E+02
    0.141197216062567743E+01    0.888714643502789281E-01    0.134872708443585188E+01    0.117597918774809365E+00    0.242341096861461409E+02
    0.138065147641620989E+01    0.132097718691109145E+00    0.125166204392872293E+01    0.143503548876039555E+00    0.243343512309451597E+02
    0.142584152175713053E+01    0.138107004552732060E+00    0.128737137406450830E+01    0.129483326045249342E+00    0.243422107315226981E+02
    0.140609018166719224E+01    0.132385365473738859E+00    0.130910690656586493E+01    0.139638691615769361E+00    0.243492917770247317E+02
    0.145187818756624809E+01    0.172967536289576396E+00    0.130039954227196919E+01    0.686851400600374390E-01    0.243520673584989282E+02
    0.133411592886759500E+01    0.126769163609129654E+00    0.133800364470104372E+01    0.131587366001476136E+00    0.243538312823769729E+02
    0.140323046467604895E+01    0.847806668086004550E-01    0.121793521398184290E+01    0.126810203644247332E+00    0.243557646042164180E+02
    0.136255729663767067E+01    0.675783007259821988E-01    0.122753053319971261E+01    0.107318784995750538E+00    0.243899007587432664E+02
    0.133175373066762814E+01    0.190245173461252665E+00    0.130132684889965788E+01    0.581507843431790933E-01    0.243940468625121127E+02
    0.144913851860608567E+01    0.120290064371485386E+00    0.129292304004083003E+01    0.516131789776725497E-01    0.243981551755083643E+02
    0.145630022225587830E+01    0.116798117480333044E+00    0.126724951273772635E+01    0.102229021378677676E+00    0.244088070756789222E+02
    0.137536359708960498E+01    0.104953569267600050E+00    0.134767237531410888E+01    0.619535520124915168E-01    0.244095074946441315E+02
    0.131399412131055504E+01    0.166504241968750966E+00    0.125870147340992622E+01    0.848299585681859397E-01    0.244134289059774687E+02
    0.137561896636793524E+01    0.120140993866540119E+00    0.130926803015819360E+01    0.154290854827363683E+00    0.244270544077582059E+02
    0.135461224317396267E+01    0.147774709212568023E+00    0.127288719900907954E+01    0.487693231406104155E-01    0.244341428604136297E+02
    0.139679053687757082E+01    0.144925434841505552E+00    0.130162953085082123E+01    0.460471858203021708E-01    0.244432702720203423E+02
    0.141605733649907695E+01    0.138623671899811424E+00    0.133909409210518859E+01    0.106678262095578541E+00    0.244446900386446373E+02
    0.133904618197013114E+01    0.170724267215482395E+00    0.129306826105634953E+01    0.504850258266817051E-01    0.244486308201601901E+02
    0.130287742594560352E+01    0.910705778329015392E-01    0.130819498114003352E+01    0.536593171371100228E-01    0.244525656146638539E+02
    0.130559759743675974E+01    0.944675660924031158E-01    0.125515008342040479E+01    0.882716154843550121E-01    0.244621526849321071E+02
    0.143324391028960862E+01    0.161901556791176904E+00    0.132342453946565319E+01    0.821392999516365602E-01    0.244765385160054478E+02
    0.139998820633209853E+01    0.158590128459012408E+00    0.133696991506482665E+01    0.964661665960386133E-01    0.244907002482499649E+02
    0.131447882940671912E+01    0.108007859122482827E+00    0.134231525398175555E+01    0.116950461484237558E+00    0.244920290107952638E+02
    0.127683478782144455E+01    0.130004796366922276E+00    0.131751153178998348E+01    0.851147462500286417E-01    0.244921846737428979E+02
    0.142748681019896795E+01    0.104584549069212024E+00    0.122578762917909656E+01    0.104336676113079882E+00    0.244988103223829938E+02
    0.139963041204302274E+01    0.174284102404251684E+00    0.131893009151895479E+01    0.992643184941071205E-01    0.245051782930671891E+02
    0.133096140464006663E+01    0.107773197847382263E+00    0.122805884498593576E+01    0.915030149196603693E-01    0.245114657381814141E+02
    0.139924042766509160E+01    0.686377171733800334E-01    0.123854508882460945E+01    0.120233792820719429E+00    0.245372301173935341E+02
    0.142654981072517861E+01    0.869894874773473464E-01    0.133298673216562147E+01    0.986586652201800751E-01    0.245605022259887704E+02
    0.137808821803172821E+01    0.156203723655956306E+00    0.125233710238697227E+01    0.116169182549608369E+00    0.245936808339419173E+02
    0.132737671394487577E+01    0.177304619438033162E+00    0.127659866553485291E+01    0.975812080554723099E-01    0.245995263312834851E+02
    0.141090938678734767E+01    0.186212612332205513E+00    0.131342258301650316E+01    0.762100926933790834E-01    0.245996614576164916E+02
    0.133496809435633779E+01    0.181759001830287120E+00    0.132489774297152429E+01    0.769322991955013469E-01    0.246038931712015483E+02
    0.139992326166069114E+01    0.178055025353020147E+00    0.128500727976748141E+01    0.103354634297727330E+00    0.246116401450107389E+02
    0.136738940614143312E+01    0.624058907333470553E-01    0.129417571225827377E+01    0.130205115519778203E+00    0.246295790601520821E+02
    0.137280939617927533E+01    0.730844078387329205E-01    0.135556675468608634E+01    0.117976515737761106E+00    0.246361006180441819E+02
    0.137512358736698714E+01    0.816434064643486446E-01    0.122082997965644324E+01    0.817366052609033583E-01    0.246450506712432400E+02
    0.141201394233388866E+01    0.938048468940338442E-01    0.134913804256022662E+01    0.846007211506531742E-01    0.246452327061915923E+02
    0.140639520576737853E+01    0.123178312753682309E+00    0.134086005615751835E+01    0.661271725841596492E-01    0.246576866977487583E+02
    0.138987434263885090E+01    0.168302867070457496E+00    0.127696269092207926E+01    0.112720312463359645E+00    0.246590609877738700E+02
    0.140555470298313878E+01    0.121140861832774754E+00    0.130887944082336594E+01    0.459650215978977678E-01    0.246763317951709809E+02
    0.133936282016965702E+01    0.181224196401584353E+00    0.131828492925442675E+01    0.916718967324623574E-01    0.246811933616091608E+02
    0.144431898845720319E+01    0.118534469115553986E+00    0.130844667599831399E+01    0.554034636992680254E-01    0.246823266556530285E+02
    0.145088971106585962E+01    0.117539612412112943E+00    0.130082655775298006E+01    0.559861994316828704E-01    0.246925392259422125E+02
    0.132658598893211854E+01    0.105219234059168706E+00    0.130073353021309712E+01    0.442187313262215401E-01    0.247061144730937343E+02
    0.146077570207282581E+01    0.112775831808723942E+00    0.128019593030418855E+01    0.646532291873012782E-01    0.247155130025959693E+02
    0.133875400269070255E+01    0.132711263920260530E+00    0.123290914852697320E+01    0.952673863683003996E-01    0.247215886124132709E+02
    0.145116468954083966E+01    0.109574445198669934E+00    0.129072987195446331E+01    0.104012730710511245E+00    0.247219705880116578E+02
    0.143427841549294910E+01    0.929367833189794490E-01    0.126829994434562865E+01    0.120323692366420570E+00    0.247254529544595414E+02
    0.138752792822476967E+01    0.190652522532938518E+00    0.130751707494180414E+01    0.638623850350237970E-01    0.247293570316615927E+02
    0.132055803901257085E+01    0.125531885245116354E+00    0.131423685660147704E+01    0.128951559548896061E+00    0.247298925659088411E+02
    0.137329920298810393E+01    0.132447431261899340E+00    0.124187433456741769E+01    0.130884460908765127E+00    0.247449325738965769E+02
    0.138898380078986072E+01    0.681670801956196087E-01    0.132394169854805499E+01    0.129522124551875145E+00    0.247476947830682548E+02
    0.142203126017459969E+01    0.131637423717278462E+00    0.134003287669871884E+01    0.897871098562825903E-01    0.247718194778112633E+02
    0.136791188619483806E+01    0.735901000808018985E-01    0.123136932260744647E+01    0.749988698169659768E-01    0.247845746421782280E+02
    0.135760863407260768E+01    0.751056946650498630E-01    0.126525843949977346E+01    0.144331098432260468E+00    0.247872304923219104E+02
    0.137870476236240536E+01    0.125281204792128703E+00    0.128971224238894022E+01    0.147972372899103199E+00    0.248038183932023486E+02
    0.143886634244194633E+01    0.927702999345397378E-01    0.126798116113503112E+01    0.111307120199790791E+00    0.248129815950378543E+02
    0.145491935048467669E+01    0.133288473942077629E+00    0.129253709866214761E+01    0.969587491211505448E-01    0.248295840892709379E+02
    0.135542051912296890E+01    0.147286400687142105E+00    0.123794354517696115E+01    0.954396007166140314E-01    0.248311921118779964E+02
    0.135272686617591154E+01    0.122426283459342408E+00    0.132068021616941045E+01    0.141618466083069883E+00    0.248354933115966077E+02
    0.132828242645966177E+01    0.155505343397163626E+00    0.127587376323461399E+01    0.113250326301709725E+00    0.248482628730879895E+02
    0.128264092649764150E+01    0.110027050032206655E+00    0.130655384161806509E+01    0.827565760021019003E-01    0.248535996776883223E+02
    0.142990227500519618E+01    0.110512676384061162E+00    0.132656322563041984E+01    0.112645093967649199E+00    0.248550070044885700E+02
    0.144305110299888106E+01    0.149404126368877871E+00    0.131543088283386544E+01    0.673662767829185938E-01    0.248576585638480481E+02
    0.129340705132567457E+01    0.145957548773677281E+00    0.132108064047997775E+01    0.934827004498534064E-01    0.248712786753941515E+02
    0.140117283932650283E+01    0.148233241137689542E+00    0.124701584949273792E+01    0.111149435482056844E+00    0.248811346412638699E+02
    0.143251476962433966E+01    0.132721887639138336E+00    0.126104029940322304E+01    0.583015278116624860E-01    0.248930265016443144E+02
    0.131432603571417950E+01    0.146314896930527155E+00    0.128197197679760055E+01    0.515879615088643897E-01    0.248939480126110624E+02
    0.136843069733887690E+01    0.714165690286081289E-01    0.122649906741348147E+01    0.885863599441693572E-01    0.248969782283546976E+02
    0.133409100257703628E+01    0.131826615969798555E+00    0.124878109133433091E+01    0.119019174777264022E+00    0.249146516025212037E+02
    0.138927526283880853E+01    0.759498341669251065E-01    0.134086440207911251E+01    0.127509252415831303E+00    0.249456657656870391E+02
    0.135125371746244438E+01    0.139424706221763617E+00    0.123510869373482945E+01    0.934130692480025226E-01    0.249489293586542260E+02
    0.140134378879228461E+01    0.117816558226890092E+00    0.123750365753824831E+01    0.131869957674446758E+00    0.249510266593574386E+02
    0.129968692870057412E+01    0.116235038944979677E+00    0.125730670681808387E+01    0.810696615684383115E-01    0.249575907826934582E+02
    0.142110679247239702E+01    0.961798534549310191E-01    0.124338622540821331E+01    0.126115160509643442E+00    0.249586919785066073E+02
    0.141504261289351341E+01    0.145785979545309446E+00    0.133165723764912936E+01    0.700400958275246982E-01    0.249833441633779785E+02
    0.139105507603814527E+01    0.775586536412821576E-01    0.125689433671345263E+01    0.144537108833738132E+00    0.249840256853358511E+02
    0.136651653334280931E+01    0.663569705102676766E-01    0.129766278426073467E+01    0.134332050312950063E+00    0.249842288618070825E+02
    0.140443861668297254E+01    0.149600212226281531E+00    0.132598330974711276E+01    0.108265184913275414E+00    0.249871650716125657E+02
    0.140952256419244559E+01    0.156787605363486376E+00    0.130217189265302835E+01    0.516088288882938298E-01    0.249956708491547204E+02
    0.139532128634734098E+01    0.128056559431659722E+00    0.122634775759102554E+01    0.100694324411920097E+00    0.249994629444290410E+02
    0.138742727260356302E+01    0.111757081744251627E+00    0.134401092402819344E+01    0.131056113576398819E+00    0.250002530371259581E+02
    0.136104204897734604E+01    0.128047679092483824E+00    0.123507125598825751E+01    0.121079204347960490E+00    0.250185181192626231E+02
    0.144033166590811401E+01    0.134873119353126514E+00    0.125002346463545355E+01    0.795647220969282892E-01    0.250323228649731817E+02
    0.136956627104291928E+01    0.147351468952345688E+00    0.128424414342491944E+01    0.128106218329630678E+00    0.250339250076625746E+02
    0.137861642001178009E+01    0.181179124937661584E+00    0.128367151079235575E+01    0.959313471859507549E-01    0.250362480127783300E+02
    0.145333717449519639E+01    0.103056900966465789E+00    0.126598858612166887E+01    0.781822350689227730E-01    0.250376524767078195E+02
    0.131478622618545149E+01    0.109613898674380511E+00    0.124679665466230460E+01    0.779698506338509373E-01    0.250438395619016063E+02
    0.127956868426166537E+01    0.146375282068863383E+00    0.130718562162252905E+01    0.743659530402235730E-01    0.250615833231320693E+02
    0.135169805638401996E+01    0.133866473982194784E+00    0.127778123942356459E+01    0.134839648457894506E+00    0.250738539966401675E+02
    0.139169320212986047E+01    0.703505261377752183E-01    0.132436696974024426E+01    0.126633884562100174E+00    0.250764049560506948E+02
    0.136860538213409644E+01    0.186609372180525784E+00    0.130791352744657186E+01    0.638282607081033515E-01    0.250769685302508805E+02
    0.131304839052570932E+01    0.869812134120121483E-01    0.130079939100412045E+01    0.519330280272893921E-01    0.250772497707368132E+02
    0.127994193641531684E+01    0.135902714429474464E+00    0.128622152939213308E+01    0.757859271355426356E-01    0.251093053992635049E+02
    0.137186890724192678E+01    0.662458689369843229E-01    0.134427801242805645E+01    0.104503332993904241E+00    0.251289600103860380E+02
    0.138602711256010291E+01    0.133323669203696732E+00    0.125451377851442603E+01    0.129868044403217142E+00    0.251670225786093624E+02
    0.133570265152235423E+01    0.160948616062158628E+00    0.133094837614584538E+01    0.914146135870491650E-01    0.251732453766786506E+02
    0.143553920979743355E+01    0.172628198862610022E+00    0.129359081732337744E+01    0.765151504101939661E-01    0.251775049511369957E+02
    0.135443047134934558E+01    0.145227999500905425E+00    0.126618957701332802E+01    0.122139558229039269E+00    0.251812021809207351E+02
    0.134918715936738209E+01    0.161382574841545168E+00    0.130474510696837420E+01    0.110889653836356128E+00    0.251823864388713474E+02
    0.145072262178073896E+01    0.151869431219015499E+00    0.128651468149657111E+01    0.847690940291697531E-01    0.252041056402168806E+02
    0.130725880654504012E+01    0.890831077597616372E-01    0.131927755866301588E+01    0.956525448467207412E-01    0.252100163186075008E+02
    0.138994274517546135E+01    0.156296246490146451E+00    0.128805014099329984E+01    0.498721600952388849E-01    0.252107155342250593E+02
    0.140318753204385827E+01    0.939970499556934125E-01    0.121989544460232424E+01    0.988993126113289350E-01    0.252265042343508412E+02
    0.139049466868572114E+01    0.771691426175960815E-01    0.125194197746422153E+01    0.139024957937434884E+00    0.252320067777894934E+02
    0.132761239915466578E+01    0.140015992447517612E+00    0.134249199570368027E+01    0.940070524383250228E-01    0.252337659491784763E+02
    0.133703478496089412E+01    0.100290006284187980E+00    0.125560236847068607E+01    0.132660217210048087E+00    0.252433733295165581E+02
    0.140810296270225255E+01    0.719667606362111995E-01    0.133141809606304751E+01    0.828187079492634509E-01    0.252486005997158571E+02
    0.135587971241427208E+01    0.116296623852831821E+00    0.129619231679943603E+01    0.144730918356965138E+00    0.252547146214908764E+02
    0.133837418176538758E+01    0.744330572436589788E-01    0.125734935549301197E+01    0.112442216092259045E+00    0.252563116922834752E+02
    0.137591992654033923E+01    0.181934536314565826E+00    0.129418580252548931E+01    0.585443876397827648E-01    0.252571539629501842E+02
    0.139119841006765843E+01    0.822435023617276439E-01    0.125498865755254463E+01    0.532971916716114824E-01    0.252596239577986097E+02
    0.130599721486809539E+01    0.173296573883346738E+00    0.130675304482055576E+01    0.715220289952571975E-01    0.252713298073021946E+02
    0.138250169800833356E+01    0.880474596411076615E-01    0.135431427102887159E+01    0.119333318416391360E+00    0.252850642382691859E+02
    0.132915051475682366E+01    0.961071908906582784E-01    0.135028990097437029E+01    0.104860035913122998E+00    0.253040480377576102E+02
    0.129777466698598243E+01    0.160038532139379686E+00    0.129042187321754764E+01    0.617753194204154893E-01    0.253161724074680166E+02
    0.134151400195047810E+01    0.762080008890529542E-01    0.134622738524994112E+01    0.100939435980511347E+00    0.253451270058409506E+02
    0.136975114203541870E+01    0.186358259496286094E+00    0.130454909828062959E+01    0.666826797390357440E-01    0.253469718562152906E+02
    0.139127833317965788E+01    0.129763365861379654E+00    0.129923439294831167E+01    0.134135574221101089E+00    0.253631952406221615E+02
    0.136553965896290452E+01    0.171956262112414687E+00    0.132204678183089586E+01    0.866230649082608967E-01    0.253698463578313920E+02
    0.141475887046400484E+01    0.129845057508604672E+00    0.123999532691956338E+01    0.105049790453378089E+00    0.253788341640211144E+02
    0.138960728785548060E+01    0.170134811082916754E+00    0.132201962566680953E+01    0.816904797904912938E-01    0.253867843954121497E+02
    0.136838446133087066E+01    0.186387280297392682E+00    0.129162874590672683E+01    0.831220390597074421E-01    0.253884642217555552E+02
    0.137351410960080678E+01    0.184619592689593187E+00    0.130668835927236637E+01    0.801097281165794317E-01    0.253896130208806596E+02
    0.137050302997823481E+01    0.183943236609082406E+00    0.129935322155266308E+01    0.858552345037671277E-01    0.253947815321348003E+02
    0.140540248827591219E+01    0.140274500849920603E+00    0.126002546495510148E+01    0.582495400794293405E-01    0.254076932580818067E+02
    0.142332375354358076E+01    0.915871637163582775E-01    0.124811018816275476E+01    0.115762787441220510E+00    0.254105457444660630E+02
    0.135167440788157434E+01    0.758515314424873660E-01    0.134097975412823556E+01    0.118418989935687377E+00    0.254168205207425899E+02
    0.137133136668255151E+01    0.120710491683467036E+00    0.133498262727894934E+01    0.128735437674650732E+00    0.254228333522856218E+02
    0.140433327477882397E+01    0.861976589086104056E-01    0.128303495970116610E+01    0.140020990833313430E+00    0.254354122032574992E+02
    0.134149860769941376E+01    0.124149592224382238E+00    0.129522885223964068E+01    0.453064932488613306E-01    0.254455354683252608E+02
    0.130774276418435775E+01    0.115713650277374805E+00    0.133597077304165435E+01    0.701970090291039323E-01    0.254519183331092336E+02
    0.139247975611665264E+01    0.176197178281811223E+00    0.131458819360248036E+01    0.732212712908811986E-01    0.254531187218047421E+02
    0.134381260892595145E+01    0.163595475226553544E+00    0.129793180641830075E+01    0.104755571811509532E+00    0.254551912076461946E+02
    0.130691648706234043E+01    0.153764625029146229E+00    0.131985293697267969E+01    0.661517221811090267E-01    0.254591560302814202E+02
    0.134060136106794814E+01    0.176546680661893496E+00    0.131030282334313464E+01    0.859822835004057234E-01    0.254659999776176136E+02
    0.134990733151986197E+01    0.165308996983799000E+00    0.129318628591065732E+01    0.104404459781683875E+00    0.254690153776802504E+02
    0.131968275647052158E+01    0.100450281098579591E+00    0.131580891720094728E+01    0.510034787714947271E-01    0.254743757854847388E+02
