

    0.572397642238555535E-62    0.234784790897820812E+03    0.105998294353485112E+01    0.865101996064186196E-01    0.197276713848114005E+01    0.217444260418415081E+00
    0.106049945749710007E-61    0.233547468230106830E+03    0.194175357818603511E+01    0.439579148888587956E+00    0.177659995555877681E+01    0.111501167118549349E+00
    0.147237310107891388E-61    0.232887197289850690E+03    0.887803006172180220E+00    0.247608629763126364E+00    0.178298003673553462E+01    0.110661917328834541E+00
    0.309699564908155233E-61    0.231396083204827050E+03    0.191892426013946538E+01    0.426533085405826573E+00    0.106584417819976807E+01    0.514912813901901231E-01
    0.196832203804755973E-60    0.227693415166131388E+03    0.156218237876892108E+01    0.268739638328552244E+00    0.807161712646484397E+00    0.109475490450859067E+00
    0.251063410636544078E-60    0.227202707304544447E+03    0.119892952442169198E+01    0.410020014643669092E-01    0.164796657562255877E+01    0.329573402106761948E+00
    0.376418424775604381E-60    0.226388715670028972E+03    0.184511723518371573E+01    0.394962128102779364E+00    0.184198641777038574E+01    0.130845660865306856E+00
    0.732249152554170303E-60    0.225053876726253009E+03    0.135712671279907227E+01    0.185650309622287762E+00    0.172495491504669185E+01    0.928615310788154652E-01
    0.734348013131195063E-60    0.225044152285870837E+03    0.936814546585083008E+00    0.202267927527427671E+00    0.183183286190032968E+01    0.128694797456264498E+00
    0.371625798183746403E-58    0.217192003152783172E+03    0.138989644050598149E+01    0.276437929570674923E+00    0.196901884078979483E+01    0.155626646280288689E+00
    0.626497752934883948E-55    0.202327977077824414E+03    0.185466589927673331E+01    0.120372755825519567E+00    0.106536695957183847E+01    0.161161593794822700E+00
    0.743297263630869331E-55    0.201982075352400983E+03    0.194550015926361075E+01    0.163178389668464652E+00    0.160568344593048096E+01    0.170360060632228860E+00
    0.329334785383234054E-54    0.199000947630846582E+03    0.914653348922729537E+00    0.315670740306377429E+00    0.179378983974456796E+01    0.119482552111148832E+00
    0.401100164416330860E-54    0.198602674901724527E+03    0.191380181312561026E+01    0.138250472843646999E+00    0.933308434486389227E+00    0.238513634502887734E+00
    0.511487789576376772E-54    0.198112449840481901E+03    0.165828592777252215E+01    0.118747452497482309E+00    0.879121732711792059E+00    0.113588094711303711E+00
    0.172015182498278911E-53    0.195682761594601999E+03    0.185615191459655771E+01    0.136014725565910349E+00    0.190136165618896480E+01    0.359440633654594444E+00
    0.192550524098704819E-53    0.195453209916833572E+03    0.180928313732147217E+01    0.117175168395042426E+00    0.164560952186584464E+01    0.281179949045181288E+00
    0.901982959343848708E-52    0.187755565639518920E+03    0.887242960929870650E+00    0.119898179173469552E+00    0.163235819339752197E+01    0.347599614262580847E+00
    0.302948761161875479E-51    0.185328459336872839E+03    0.190415380001068124E+01    0.252185218632221209E+00    0.180899889469146724E+01    0.163412830829620354E+00
    0.532403955004667769E-51    0.184196781678884776E+03    0.109399943351745610E+01    0.491604758203029624E+00    0.180832962989807133E+01    0.126894150078296658E+00
    0.175045555357584713E-50    0.181812324010398811E+03    0.107383372783660880E+01    0.444717794656753540E+00    0.190840606689453129E+01    0.154423401951789857E+00
    0.238925221298820292E-50    0.181186115280393210E+03    0.178197331428527828E+01    0.177706778645515456E+00    0.953172874450683660E+00    0.987188720703125050E-01
    0.262817818870999400E-50    0.180991494346681151E+03    0.143822205066680908E+01    0.222344937920570390E-01    0.166998744010925293E+01    0.334231924414634729E+00
    0.335426302146283619E-49    0.175894441804067469E+03    0.187844393253326425E+01    0.475050043463706995E+00    0.101597082614898682E+01    0.713844370841980047E-01
    0.463408286109263162E-49    0.175244029351253801E+03    0.129708671569824219E+01    0.417248259484767903E+00    0.198772470951080327E+01    0.177134690284729002E+00
    0.489948085574387763E-49    0.175128647461794174E+03    0.882896423339843750E+00    0.159434677660465235E+00    0.848905324935913086E+00    0.191310620903968803E+00
    0.242809590289883518E-48    0.171923521036918828E+03    0.170520534515380850E+01    0.376507572531700141E+00    0.919417381286621094E+00    0.979468035697937112E-01
    0.279274832355736519E-48    0.171639683432829088E+03    0.885692858695983909E+00    0.122554687261581419E+00    0.150587279796600360E+01    0.236213390827178960E+00
    0.352173702713753517E-48    0.171171827096177651E+03    0.189341351985931405E+01    0.361888369321823111E+00    0.866398334503173828E+00    0.114832615554332731E+00
    0.373119943324004037E-48    0.171052276287525899E+03    0.106560049057006845E+01    0.805848512053489729E-01    0.174804437160491943E+01    0.339011060297489175E+00
    0.965254229877324344E-48    0.169147293116590902E+03    0.166923298835754386E+01    0.118755890727043151E+00    0.175416080951690678E+01    0.177822642028331757E+00
    0.386637327377932235E-47    0.166367931735021671E+03    0.193549294471740718E+01    0.281034256815910322E+00    0.144536223411560050E+01    0.426694959402084337E-01
    0.325252943693885224E-46    0.162104529443380159E+03    0.853173685073852606E+00    0.137758724689483636E+00    0.170740003585815425E+01    0.481884537339210495E+00
    0.463045663112466613E-46    0.161394084431886512E+03    0.197925515174865718E+01    0.187496570646762839E+00    0.127137935161590576E+01    0.257619687914848322E-01
    0.687584080011907204E-46    0.160599367538674670E+03    0.890599584579467862E+00    0.315555762052535993E+00    0.190488049983978280E+01    0.166754635274410257E+00
    0.178279221571139944E-45    0.158689863629727995E+03    0.865860962867736839E+00    0.140455004572868358E+00    0.187421462535858163E+01    0.369356586039066292E+00
    0.384967326595304913E-45    0.157146248663810240E+03    0.122423076629638672E+01    0.303836919963359819E+00    0.146806387901306157E+01    0.409592202305793726E-01
    0.579283398261912149E-45    0.156324981954374721E+03    0.138895831108093271E+01    0.263708034157753013E+00    0.171319696903228769E+01    0.107760730087757120E+00
    0.926013098440114542E-45    0.155382788833750993E+03    0.177348129749298100E+01    0.394893530607223486E+00    0.183523654937744141E+01    0.155994948446750631E+00
    0.336653465596786149E-44    0.152797287188622988E+03    0.176586661338806161E+01    0.111114572286605845E+00    0.900628829002380393E+00    0.290909286737442041E+00
    0.422807694335452561E-44    0.152337560502516027E+03    0.112731525897979745E+01    0.705818611383438183E-01    0.866121673583984397E+00    0.294575225412845587E+00
    0.577663778558560344E-44    0.151709411404372872E+03    0.124285695552825937E+01    0.855905210971832364E-01    0.816341018676757901E+00    0.140814189910888676E+00
    0.908619938961073394E-44    0.150799541611638944E+03    0.135302851200103769E+01    0.626685720682144121E-01    0.194290771484374991E+01    0.182962615489959707E+00
    0.153296812992541022E-43    0.149749473228612544E+03    0.111210784912109384E+01    0.111939925551414493E+00    0.830859708786010787E+00    0.166261942982673661E+00
    0.158211922566469906E-43    0.149682354388478615E+03    0.926090431213378973E+00    0.132376845479011546E+00    0.120490255355834952E+01    0.667660996317863409E-01
    0.176875806851928466E-43    0.149455329561046341E+03    0.144912412166595450E+01    0.491823591589927667E+00    0.975652575492858887E+00    0.875319924950599682E-01
    0.291944724707619129E-43    0.148449096250429562E+03    0.824386072158813543E+00    0.318995786309242246E+00    0.178595178127288823E+01    0.139232906997203837E+00
    0.492543205018561288E-43    0.147399060855853520E+03    0.115439140796661377E+01    0.966086360812187239E-01    0.996394991874694824E+00    0.108229553401470183E+00
    0.698695441101893008E-43    0.146695795339818432E+03    0.973455095291137718E+00    0.112707892954349520E+00    0.173055222034454337E+01    0.384113249778747556E+00
    0.925052225303829069E-43    0.146130524829821354E+03    0.165468969345092765E+01    0.803705319762230003E-01    0.154674873352050790E+01    0.316866254508495315E+00
    0.951894381827747412E-43    0.146069317050877629E+03    0.189693658351898198E+01    0.148142497241497056E+00    0.120027935504913330E+01    0.296775301992893203E+00
    0.113484927872171377E-42    0.145713714967194903E+03    0.116618547439575204E+01    0.341474167704582221E+00    0.978991317749023482E+00    0.877883553504943820E-01
    0.157664042424068000E-42    0.145052122124365440E+03    0.134057970046997088E+01    0.227141156792640686E-01    0.163908231258392334E+01    0.222374841868877404E+00
    0.510274335038699071E-42    0.142699158049373949E+03    0.888433074951171964E+00    0.136423271596431722E+00    0.110637357234954825E+01    0.301733145415782944E+00
    0.164946882908853414E-41    0.140348637848642085E+03    0.120021662712097177E+01    0.388158702254295329E+00    0.103498833179473881E+01    0.720736870169639693E-01
    0.135753569995725753E-40    0.136129032149711577E+03    0.142007114887237540E+01    0.144974827170372023E+00    0.850400781631469815E+00    0.119327005445957188E+00
    0.338065939691275168E-40    0.134300232734670431E+03    0.138855869770050067E+01    0.407521636188030223E+00    0.191319499015808114E+01    0.181089358031749720E+00
    0.467816039141702019E-40    0.133646564383500447E+03    0.955500745773315452E+00    0.119563039839267735E+00    0.118304047584533700E+01    0.213132856190204611E+00
    0.520780149789648463E-40    0.133428058712620754E+03    0.959693861007690496E+00    0.460782236456871053E+00    0.185503969192504892E+01    0.163782165646553041E+00
    0.197625234671062778E-39    0.130756799511311584E+03    0.134079284667968768E+01    0.422440485060214976E+00    0.164907715320587167E+01    0.970996761322021479E-01
    0.382941889134571484E-39    0.129429777972938211E+03    0.110138802528381352E+01    0.155125073194503776E+00    0.181663982868194585E+01    0.162553164064884181E+00
    0.988002757992907385E-39    0.127530173498812559E+03    0.188379104137420650E+01    0.147516652047634117E+00    0.125662426948547368E+01    0.156112552583217629E+00
    0.988167873639148045E-39    0.127525839285472955E+03    0.874271011352539151E+00    0.147446136772632602E+00    0.107653810977935782E+01    0.378826049864292136E+00
    0.965505136983611749E-38    0.122963071446500564E+03    0.103077311515808101E+01    0.999255388975143488E-01    0.120446088314056388E+01    0.159402488470077514E+00
    0.122488372006057521E-37    0.122483171899146271E+03    0.123137252330780034E+01    0.326101955771446239E+00    0.195585956573486319E+01    0.197839656770229355E+00
    0.142260672180521941E-37    0.122179881916689098E+03    0.154985523223876953E+01    0.548962545394897430E-01    0.170615649223327637E+01    0.484540012776851658E+00
    0.318161958351560087E-37    0.120566082993062409E+03    0.993946170806884854E+00    0.116336243152618410E+00    0.167186906337738028E+01    0.404375710785388920E+00
    0.325496075896873210E-37    0.120516503293386748E+03    0.101880681514739990E+01    0.106984383463859564E+00    0.140554780960083026E+01    0.470276660919189460E+00
    0.430606672112238839E-37    0.119952813945846984E+03    0.130826523303985587E+01    0.200244729220867168E+00    0.182415931224823002E+01    0.157097435593605034E+00
    0.238715382117112538E-36    0.116523489974358455E+03    0.188268547058105473E+01    0.200051712095737466E+00    0.198265955448150644E+01    0.364451466798782375E+00
    0.271897236088642344E-36    0.116259185546496411E+03    0.199062850475311270E+01    0.196291743218898779E+00    0.945515203475952193E+00    0.255925154089927664E+00
    0.358281485365653351E-36    0.115703396020474045E+03    0.111983454227447510E+01    0.102273284494876868E+00    0.919981646537780806E+00    0.175049768984317788E+00
    0.532775237799616206E-36    0.114905834634228214E+03    0.852202081680297874E+00    0.197300613224506372E+00    0.104214897155761710E+01    0.130029837489128108E+00
    0.112146416046583272E-35    0.113413253125988248E+03    0.100736129283905029E+01    0.416196106672287014E+00    0.823825097084045499E+00    0.147424805164337175E+00
    0.210961359457389309E-35    0.112145513760986006E+03    0.114682421684265146E+01    0.496601281762123092E+00    0.103646154403686519E+01    0.794548070430755593E-01
    0.271988091903001824E-35    0.111633347162191271E+03    0.180974318981170645E+01    0.152546751499176042E+00    0.164823071956634526E+01    0.331868305504322059E+00
    0.684408645727251877E-35    0.109783753384323916E+03    0.174878680706024170E+01    0.162518083453178419E+00    0.199705200195312504E+01    0.342357968986034378E+00
    0.692707963704945150E-35    0.109755646730175556E+03    0.178560945987701425E+01    0.398797686994075751E+00    0.183237717151641855E+01    0.186985998749732985E+00
    0.943155081396425789E-35    0.109134402284402512E+03    0.157757611274719256E+01    0.307997468709945654E+00    0.171337213516235343E+01    0.135485565960407256E+00
    0.100761308977029348E-34    0.108998184662464851E+03    0.148559651374816903E+01    0.395663222670555106E-01    0.103334581851959229E+01    0.146305736601352682E+00
    0.109411668412215370E-34    0.108829458462247274E+03    0.114450421333312979E+01    0.712493368983268816E-01    0.152869124412536639E+01    0.357072795629501338E+00
    0.122320382788796704E-34    0.108602406165300266E+03    0.107255206108093271E+01    0.389864434301853191E+00    0.169971096515655518E+01    0.123743474483489990E+00
    0.340651954610441327E-34    0.106549970957165698E+03    0.118181338310241690E+01    0.604299923777580211E-01    0.122573015689849862E+01    0.420635176002979283E+00
    0.543349625743773922E-34    0.105612187565912421E+03    0.170768256187438960E+01    0.120002801418304453E+00    0.186739237308502193E+01    0.458727970123291029E+00
    0.580812619176215450E-34    0.105474837166329024E+03    0.140176146030426030E+01    0.216277968883514422E-01    0.106564762592315665E+01    0.197548537850379957E+00
    0.608379597971542468E-34    0.105378095495508092E+03    0.864877843856811546E+00    0.172861966192722316E+00    0.160279681682586661E+01    0.160300717353820815E+00
    0.722692261999708050E-34    0.105029726565020653E+03    0.141527714729309073E+01    0.289047742486000070E+00    0.862971758842468351E+00    0.133186295926570886E+00
    0.904769648665027155E-34    0.104576332788462949E+03    0.163860523700714111E+01    0.850607714056968722E-01    0.134418144226074210E+01    0.450825745165348069E+00
    0.214530889192634233E-33    0.102845615894232907E+03    0.905282926559448309E+00    0.371020805537700671E+00    0.192120478153228769E+01    0.209962501227855675E+00
    0.216543259572345088E-33    0.102822942679854194E+03    0.180116248130798340E+01    0.345011408627033223E+00    0.192789800167083736E+01    0.234339100718498228E+00
    0.252053399168108951E-33    0.102515241428305103E+03    0.949859809875488348E+00    0.175799001157283780E+00    0.170710434913635245E+01    0.172333603203296659E+00
    0.286745792309265845E-33    0.102253331197000534E+03    0.184036192893981942E+01    0.270735102593898769E+00    0.171979355812072754E+01    0.179437294304370887E+00
    0.531083347581045744E-33    0.101016685416645657E+03    0.180652596950530997E+01    0.169539870619773880E+00    0.167204594612121582E+01    0.268253112435340890E+00
    0.821127419976581621E-33    0.100141166764641738E+03    0.102287182807922372E+01    0.237332518398761738E+00    0.174618163108825675E+01    0.152805445194244383E+00
    0.247700576214509643E-32    0.979289118498610662E+02    0.185649874210357657E+01    0.157501260936260240E+00    0.128283302783966069E+01    0.499524846673011780E-01
    0.329096871245639518E-32    0.973566488775613408E+02    0.148965151309967059E+01    0.388507544994354248E-01    0.112357046604156485E+01    0.285247854292392744E+00
    0.433926097564993208E-32    0.967996047003805984E+02    0.914638400077819824E+00    0.408346605896949766E+00    0.175152809619903560E+01    0.153430936336517332E+00
    0.603936224500959174E-32    0.961344159677947516E+02    0.172303266525268550E+01    0.210421027541160599E+00    0.840433478355407715E+00    0.161221753060817735E+00
    0.635629163810299759E-32    0.960281225403347349E+02    0.166586291790008545E+01    0.345287598371505744E+00    0.169686102867126465E+01    0.141305938065052039E+00
    0.704743359356386247E-32    0.958176857608538626E+02    0.107922625541687012E+01    0.968965095281601047E-01    0.119708108901977539E+01    0.421533227860927562E+00
    0.205758121073619459E-31    0.936707803706435556E+02    0.913495779037475586E+00    0.473127513825893409E+00    0.834328484535217352E+00    0.157423045039176951E+00
    0.224644387385539628E-31    0.934911456866029908E+02    0.191758272647857675E+01    0.356523986160755146E+00    0.167861220836639413E+01    0.154022291004657752E+00
    0.239856850714650132E-31    0.933560984093051758E+02    0.128448984622955331E+01    0.353255513310432451E-01    0.151880290508270255E+01    0.262826740741729736E+00
    0.326066688641171040E-31    0.927379791357177510E+02    0.121184375286102286E+01    0.218337680101394649E+00    0.163395049571990958E+01    0.104317371845245366E+00
    0.620146885454512170E-31    0.914482702653707946E+02    0.104153356552124032E+01    0.112754450738430032E+00    0.110632743835449210E+01    0.301499087810516375E+00
    0.126706786859046006E-30    0.900152614988649447E+02    0.808840060234069846E+00    0.199727312326431289E+00    0.193446755409240723E+01    0.484039855897426596E+00
    0.154046819483583876E-30    0.896204996457317691E+02    0.192294149398803715E+01    0.405132348537445064E+00    0.159777758121490487E+01    0.111494735181331642E+00
    0.182301797270740674E-30    0.892796857223911360E+02    0.173438241481780997E+01    0.124034239351749426E+00    0.118685801029205318E+01    0.332949047982692703E+00
    0.410130595179193416E-30    0.876540615357745168E+02    0.118309097290039067E+01    0.114028918445110330E+00    0.895071506500244141E+00    0.159590165317058580E+00
    0.489573779646579070E-30    0.872959424531480863E+02    0.173587601184844975E+01    0.386007101237773875E+00    0.183161935806274423E+01    0.207960782051086424E+00
    0.713652183273341608E-30    0.865382213926361317E+02    0.196127390861511230E+01    0.208751969337463372E+00    0.926177763938903831E+00    0.383889341652393357E+00
    0.864540339220972764E-30    0.861506168715003753E+02    0.145692963600158709E+01    0.818620333075523454E-01    0.195250544548034677E+01    0.243749762475490572E+00
    0.864775921268008709E-30    0.861460719577587639E+02    0.991829586029052801E+00    0.126738455891609175E+00    0.128046166896820068E+01    0.509428554773330641E-01
    0.941103841081275992E-30    0.859729058327154689E+02    0.167377929687500004E+01    0.102491763830184934E+00    0.125972247123718262E+01    0.441808831691741927E-01
    0.103073195881448785E-29    0.857869638664600416E+02    0.177611873149871835E+01    0.197730372846126545E+00    0.180445466041564950E+01    0.283802556693553920E+00
    0.121519050662432268E-29    0.854537005252711452E+02    0.117938108444213863E+01    0.650818762183189431E-01    0.118450646400451665E+01    0.130137852728366865E+00
    0.168166513223252939E-29    0.847999333400478292E+02    0.155399577617645268E+01    0.252204307913780179E+00    0.150787158012390154E+01    0.685052600502967929E-01
    0.521987550857046284E-29    0.825305551400704474E+02    0.180086114406585684E+01    0.169162923693656930E+00    0.169040105342864999E+01    0.466887177526950858E+00
    0.791892701838041944E-29    0.816929908070826514E+02    0.177948951721191406E+01    0.135744879245758066E+00    0.126648178100585929E+01    0.907093989849090676E-01
    0.106405202014601356E-28    0.810981634977589607E+02    0.996713280677795410E+00    0.143411217331886304E+00    0.176148338317871089E+01    0.366439230442047126E+00
    0.167197371646083813E-28    0.801903224699991313E+02    0.134133737087249760E+01    0.617100659012794484E-01    0.198125987052917485E+01    0.245078046023845669E+00
    0.231023271423653266E-28    0.795396355363302945E+02    0.186966731548309317E+01    0.185816359817981724E+00    0.144557738304138184E+01    0.220271804928779596E+00
    0.297735507373528516E-28    0.790282613649284258E+02    0.137612240314483647E+01    0.174465554356575014E+00    0.156700656414031991E+01    0.855811092257499767E-01
    0.300203446251200588E-28    0.790077516334446130E+02    0.198332431316375724E+01    0.215460892915725705E+00    0.128001742362976079E+01    0.275285432636737826E+00
    0.423298057371405659E-28    0.783165193148760324E+02    0.839480972290039151E+00    0.404857752025127415E+00    0.966707873344421431E+00    0.127872276604175578E+00
    0.425171116493813359E-28    0.783036890015408602E+02    0.145638825893402091E+01    0.239658224284648891E+00    0.823138523101806685E+00    0.157466888427734375E+00
    0.734626415122051305E-28    0.772059482489133586E+02    0.114574460983276372E+01    0.122544655799865732E+00    0.999944019317626998E+00    0.136880057156085977E+00
    0.118020779607081090E-27    0.762537808307705518E+02    0.175900945663452157E+01    0.142897931039333348E+00    0.113710596561431876E+01    0.354945742189884172E+00
    0.146059859034742165E-27    0.758234691832797836E+02    0.111149616241455074E+01    0.314688660204410553E+00    0.969688844680786199E+00    0.120907668769359586E+00
    0.235522210955202245E-27    0.748638917993370256E+02    0.185490186214447017E+01    0.234305849373340619E+00    0.973172926902771018E+00    0.151028873324394242E+00
    0.242248542260152338E-27    0.748035737789233792E+02    0.122558224201202393E+01    0.544846990704536405E-01    0.109995930194854741E+01    0.290463919341564181E+00
    0.250268657344781598E-27    0.747344323049439367E+02    0.133021736145019531E+01    0.292042648792266851E-01    0.109415163993835440E+01    0.145312621891498572E+00
    0.539821494705503887E-27    0.731930252063263680E+02    0.188969032764434819E+01    0.285361770391464209E+00    0.183925507068634042E+01    0.296126886010170010E+00
    0.587778882553233274E-27    0.730188005912360154E+02    0.117820420265197745E+01    0.333102942407131175E+00    0.840842103958129972E+00    0.165013704597949978E+00
    0.852941973423624660E-27    0.722701192080035781E+02    0.169554867744445792E+01    0.125080166757106787E+00    0.145872807502746582E+01    0.423334996402263630E+00
    0.101689964847794346E-26    0.719144748111911696E+02    0.186185722351074223E+01    0.451885746121406529E+00    0.885802364349365323E+00    0.156628641784191142E+00
    0.118518684928547994E-26    0.716041908057026717E+02    0.185475287437438974E+01    0.360260853171348594E+00    0.137736408710479741E+01    0.338774213194847074E-01
    0.227993016244089622E-26    0.702917020634830294E+02    0.122323291301727299E+01    0.311772838830947863E+00    0.801183176040649481E+00    0.177246865630149852E+00
    0.267032096654856735E-26    0.699715943327052941E+02    0.149489355087280273E+01    0.531848576664924605E-01    0.176495180130004892E+01    0.357575489878654507E+00
    0.448773326908917086E-26    0.689292962185944873E+02    0.909804701805114746E+00    0.176617479920387260E+00    0.145674495697021489E+01    0.404089725613594075E+00
    0.603227928826707350E-26    0.683337418259825995E+02    0.124161319732666020E+01    0.521034955978393541E-01    0.102910234928131095E+01    0.298348913788795467E+00
    0.921912304315481610E-26    0.674814318506217035E+02    0.191862742900848393E+01    0.395613760054111474E+00    0.193822243213653556E+01    0.303010239005088833E+00
    0.101800318802584631E-25    0.672791354019136634E+02    0.169373378753662118E+01    0.124655717909336092E+00    0.979997825622558660E+00    0.485264844894409186E+00
    0.104979957540078203E-25    0.672136229707151642E+02    0.178629331588745122E+01    0.200011615753173833E+00    0.153652830123901385E+01    0.162083721160888677E+00
    0.109372394827378012E-25    0.671276448221028375E+02    0.145493113994598389E+01    0.244728095531463630E+00    0.195399596691131583E+01    0.257077592015266421E+00
    0.120969779990931250E-25    0.669220803489239557E+02    0.832152533531189009E+00    0.326451581716537487E+00    0.180805754661560059E+01    0.226436551213264475E+00
    0.126721659855288149E-25    0.668251758202771384E+02    0.122744562625885001E+01    0.466921077966690079E+00    0.190520758628845210E+01    0.245506802499294297E+00
    0.137318314534323039E-25    0.666605584844204060E+02    0.103288927078247061E+01    0.170973248481750495E+00    0.924565148353576727E+00    0.208090984523296357E+00
    0.158997833597369726E-25    0.663633807195415812E+02    0.188637197017669678E+01    0.203981360197067252E+00    0.117808661460876474E+01    0.413880904316902165E+00
    0.281843236547075609E-25    0.652144598382491552E+02    0.168862464427947989E+01    0.126089213788509374E+00    0.991003966331482022E+00    0.228618659675121322E+00
    0.316281049130276305E-25    0.649798994448677121E+02    0.157397694587707537E+01    0.315010168552398662E+00    0.169347171783447270E+01    0.164521484374999999E+00
    0.537749322505314246E-25    0.639143768568931847E+02    0.114442503452301025E+01    0.433160400092601761E+00    0.163859014511108403E+01    0.129542514979839318E+00
    0.732200725752473617E-25    0.632930524896889466E+02    0.875763821601867720E+00    0.206057430207729347E+00    0.111046483516693106E+01    0.156026252508163460E+00
