    0.164199154376983647E+01    0.175722811043729066E+01    0.565913945436477619E-01    0.100401059687137612E+00    0.866379797458648682E+00    0.106424129009246826E+01    0.159964505454039596E+01   -0.102818393758898281E+03   -0.625660743175562306E+01    1
    0.160072429180145281E+01    0.176281905118208915E+01    0.789009362459182698E-02    0.100752249360084534E+00    0.474938035011291504E+00    0.102767813205718994E+01    0.152321703809864317E+01   -0.926665471904551055E+02   -0.625860743175563883E+01    1
    0.195072088241577157E+01    0.196601433350126054E+01    0.231614880263805389E+00    0.109400106966495519E+00    0.135663747787475586E-01    0.911157536506652876E+00    0.140060451643903994E+01   -0.892494667255089240E+02   -0.626060743175564038E+01    1
    0.170615134239196786E+01    0.189757850107227455E+01    0.171494117379188543E+00    0.916460719704628030E-01    0.159206986427307129E-01    0.116379065513610835E+01    0.191386332243940838E+01   -0.884114910916818530E+02   -0.626260743175563128E+01    1
    0.165327663421630877E+01    0.178154991811505869E+01    0.845489603281021213E-01    0.417280727624893127E-01    0.164107382297515869E+00    0.100475468635559095E+01    0.158154622885216734E+01   -0.848340566357991861E+02   -0.626460743175563195E+01    1
    0.191946070194244389E+01    0.194592074907609880E+01    0.449828588366508464E+00    0.852977204322814958E-01    0.626301765441894531E-02    0.879080319404602073E+00    0.146352206681197861E+01   -0.797742886731645768E+02   -0.626660743175561752E+01    1
    0.180571908950805660E+01    0.198484080672109831E+01    0.250949060916900654E-01    0.168900217413902293E+00    0.412662863731384277E+00    0.930745601654052734E+00    0.148275865223064329E+01   -0.789333233354060297E+02   -0.626860743175560398E+01    1
    0.178324689865112296E+01    0.182748701041484751E+01    0.752478480339050376E-01    0.135999501347541824E+00    0.585111260414123535E+00    0.115674796104431143E+01    0.155647484064834885E+01   -0.788411228732801703E+02   -0.627060743175561264E+01    1
    0.968573331832885742E+00    0.121706625060706131E+01    0.112890760600566867E+00    0.178407135605812076E-01    0.339217841625213623E+00    0.929647970199585005E+00    0.140161169778306194E+01   -0.775807034805992828E+02   -0.627260743175561153E+01    1
    0.193735575675964355E+01    0.193923500385294290E+01    0.147972611486911765E+00    0.346583928763866400E+00    0.991117179393768311E+00    0.101404099464416508E+01    0.190261463255689867E+01   -0.743139283010385867E+02   -0.627460743175562907E+01    1
    0.962378215789794988E+00    0.176301214056486510E+01    0.984930461645126404E-01    0.512671667337417578E-01    0.628833353519439697E+00    0.105017521381378165E+01    0.183824268105973654E+01   -0.735417477103757165E+02   -0.627660743175563507E+01    1
    0.115710687637329102E+01    0.191946708791275000E+01    0.468217703402042384E+00    0.141497125923633588E+00    0.187581777572631836E-02    0.116293828487396245E+01    0.153824838619545834E+01   -0.722147165233969162E+02   -0.627860743175562508E+01    1
    0.108819448947906494E+01    0.186452365209888171E+01    0.466721376776695202E-01    0.132787958383560195E+00    0.611284255981445312E+00    0.849940299987792969E+00    0.155546902137655252E+01   -0.662449997904240462E+02   -0.628060743175561775E+01    1
    0.999931645393371649E+00    0.156029443622381758E+01    0.928670483827590959E-01    0.301043230295181298E-01    0.670310854911804199E-01    0.902323484420776367E+00    0.182598933644256078E+01   -0.660679761798621996E+02   -0.628260743175562553E+01    1
    0.165894052982330331E+01    0.194724652246490715E+01    0.537088540196418718E-01    0.181102221906185162E+00    0.525748252868652344E+00    0.967883825302124023E+00    0.182835723585979792E+01   -0.635345014294980217E+02   -0.628460743175561731E+01    1
    0.196647374629974370E+01    0.197934651693433783E+01    0.298270048797130594E+00    0.130229670107364665E+00    0.580930709838867188E-01    0.928364729881286710E+00    0.192911674588690407E+01   -0.633170664967569792E+02   -0.628660743175561265E+01    1
    0.194008123874664307E+01    0.195128983499512287E+01    0.141525066494941704E+00    0.240608941316604624E+00    0.953111052513122559E+00    0.117888634204864506E+01    0.141647310986306674E+01   -0.629101442059329301E+02   -0.628860743175561243E+01    1
    0.159635879993438712E+01    0.184556444309604339E+01    0.315977142453193693E+00    0.927913403511047424E-01    0.161146521568298340E-01    0.934292697906494163E+00    0.187782401447366309E+01   -0.608643528055242768E+02   -0.629060743175560244E+01    1
    0.177397439479827890E+01    0.197796528630548774E+01    0.582300338149070729E-01    0.185497713387012486E+00    0.198349297046661377E+00    0.973917436599731512E+00    0.161388570511551555E+01   -0.604594005202338991E+02   -0.629260743175560666E+01    1
    0.173664641380310059E+01    0.197898959269591046E+01    0.113200319707393651E+00    0.642274317145347662E-01    0.520526230335235596E+00    0.100240736007690434E+01    0.140046268859373413E+01   -0.596746121594988566E+02   -0.629460743175559845E+01    1
    0.199447107315063477E+01    0.199770231343632076E+01    0.123181476593017578E+00    0.486376655399799351E+00    0.959994077682495117E+00    0.967880392074584983E+00    0.197141489360922728E+01   -0.586033092777274618E+02   -0.629660743175561777E+01    1
    0.104960508346557613E+01    0.183922189764272170E+01    0.415800336003303517E+00    0.128213493824005126E+00    0.389850139617919922E-02    0.108065447807312021E+01    0.148919602228290282E+01   -0.581023908086443654E+02   -0.629860743175561844E+01    1
    0.165858018398284912E+01    0.194120861870545980E+01    0.407903376221656760E-01    0.192317809164524067E+00    0.266319453716278076E+00    0.998930358886718772E+00    0.199243643357112887E+01   -0.559388254968661869E+02   -0.630060743175561555E+01    1
    0.187735331058502197E+01    0.199358208671502268E+01    0.321459542810916876E+00    0.190167844295501716E-01    0.711292028427124023E-01    0.101692676544189453E+01    0.187814250148193196E+01   -0.549233528306156487E+02   -0.630260743175562688E+01    1
    0.174031467437744136E+01    0.183366074262681877E+01    0.113853603899478920E+00    0.177662168145179739E+00    0.879357516765594482E+00    0.102128925323486341E+01    0.178977514816501770E+01   -0.536589950597582970E+02   -0.630460743175560623E+01    1
    0.191318719387054448E+01    0.191899029419253675E+01    0.647580075263977095E-01    0.186931887865066537E+00    0.153629720211029053E+00    0.954104638099670499E+00    0.187336425591548306E+01   -0.524026559500128926E+02   -0.630660743175559624E+01    1
    0.962940979003906294E+00    0.197833268717213295E+01    0.139062608182430270E+00    0.169996361136436458E+00    0.101440966129302979E+00    0.822946333885192893E+00    0.176601046869309086E+01   -0.522588705572954808E+02   -0.630860743175560490E+01    1
    0.185879700183868413E+01    0.199256751729987513E+01    0.552131146192550663E-02    0.313015382885932947E+00    0.806281447410583496E+00    0.118257448673248300E+01    0.195079056524493377E+01   -0.522433178662618261E+02   -0.631060743175560468E+01    1
    0.105066809654235849E+01    0.161879000733668765E+01    0.919421181082725608E-01    0.280727455019950875E-01    0.128800272941589355E+00    0.911917138099670455E+00    0.161998645655348250E+01   -0.495474088797211394E+02   -0.631260743175561778E+01    1
    0.191233825683593750E+01    0.194486906021393224E+01    0.467285203933715809E-01    0.201800844967365278E+00    0.286210536956787109E+00    0.112964613437652583E+01    0.169222718430847574E+01   -0.490292507792140384E+02   -0.631460743175562911E+01    1
    0.177290151119232187E+01    0.193773888864037369E+01    0.160496861934661866E+00    0.142688480019569408E+00    0.425162672996520996E+00    0.117881295680999765E+01    0.165589348142150206E+01   -0.478075247003470380E+02   -0.631660743175561201E+01    1
    0.187255115509033199E+01    0.197332870420198114E+01    0.619489327073097229E-01    0.320276626944541953E+00    0.875322639942169189E+00    0.849184632301330566E+00    0.169922448507780643E+01   -0.476330565740169334E+02   -0.631860743175562067E+01    1
    0.173448827266693106E+01    0.189964298674471199E+01    0.267351992130279548E+00    0.118370122015476226E+00    0.781046748161315918E-01    0.940175104141235396E+00    0.181446341719304494E+01   -0.446460159308714140E+02   -0.632060743175563289E+01    1
    0.905615663528442472E+00    0.192184929664342685E+01    0.186279075741767886E+00    0.139733417928218834E+00    0.181015908718109131E+00    0.986838030815124556E+00    0.179238140613798724E+01   -0.423109753464051792E+02   -0.632260743175561224E+01    1
    0.173829722404479980E+01    0.182260707983004977E+01    0.176023558378219619E+00    0.723828464746475216E-02    0.312600374221801758E+00    0.115969281196594243E+01    0.180464394122485605E+01   -0.413582121050827567E+02   -0.632460743175559870E+01    1
    0.175920100212097164E+01    0.194808591436669754E+01    0.563206925988197285E-01    0.247948961853981020E+00    0.786055445671081543E+00    0.104004075527191153E+01    0.148101501838842609E+01   -0.405486244531265214E+02   -0.632660743175561624E+01    1
    0.173808465003967294E+01    0.177825024204389037E+01    0.484899139106273636E+00    0.324366968870162947E-01    0.927793979644775391E-01    0.114100568294525151E+01    0.190980040912007065E+01   -0.404936877676190292E+02   -0.632860743175563911E+01    1
    0.164738214015960693E+01    0.196180867977004425E+01    0.124829527735710141E+00    0.113187780380249028E+00    0.268356859683990479E+00    0.950003933906555242E+00    0.170103960882821204E+01   -0.401158952900365549E+02   -0.633060743175562202E+01    1
    0.167512354850769052E+01    0.188083787034468353E+01    0.424331769645214074E+00    0.343684908747673018E-01    0.107484102249145508E+00    0.109665038585662833E+01    0.199021248343822199E+01   -0.399464358670678266E+02   -0.633260743175559249E+01    1
    0.181257309913635245E+01    0.182768806799967920E+01    0.138109648823738107E+00    0.153768731057643881E+00    0.433607697486877441E-01    0.115619614124298087E+01    0.139444134740217152E+01   -0.396411528430396274E+02   -0.633460743175558871E+01    1
    0.199247579574584965E+01    0.199538788990481075E+01    0.220851357877254489E+00    0.552075839042663538E-01    0.843831360340118408E+00    0.854828429222107000E+00    0.149805306025550489E+01   -0.389267085470052407E+02   -0.633660743175559649E+01    1
    0.150450859069824228E+01    0.169980414671551916E+01    0.194916990399360668E+00    0.584313416481018061E-01    0.284084081649780273E-01    0.103285808563232417E+01    0.164567862922203867E+01   -0.386995720727599206E+02   -0.633860743175561048E+01    1
    0.121422176361083989E+01    0.183495909446808136E+01    0.329203313589096075E-01    0.134014275074005124E+00    0.387515366077423096E+00    0.890247893333435125E+00    0.153562231504870539E+01   -0.369702882903601804E+02   -0.634060743175563069E+01    1
    0.104201872348785396E+01    0.186155301735544043E+01    0.526085206866264282E-01    0.426047946214675899E+00    0.963512301445007324E+00    0.101380424499511723E+01    0.171978981253407714E+01   -0.364424603380772538E+02   -0.634260743175563579E+01    1
    0.154587898254394540E+01    0.183947503749745911E+01    0.195706200897693638E+00    0.133164669275283809E+00    0.818783044815063477E-01    0.106443834304809570E+01    0.189653614253171554E+01   -0.338572412002175938E+02   -0.634460743175560893E+01    1
    0.199225871562957768E+01    0.199579196637499767E+01    0.202936406433582295E+00    0.467594602108001689E+00    0.865433931350708008E+00    0.117629840373992911E+01    0.184265332001015603E+01   -0.329228173821900540E+02   -0.634660743175560604E+01    1
    0.936700463294982910E+00    0.178529085430145784E+01    0.231514536142349237E+00    0.281150841712951675E-01    0.233413517475128174E+00    0.821483778953552291E+00    0.146406560233584448E+01   -0.328362475965364524E+02   -0.634860743175562181E+01    1
    0.833875441551208518E+00    0.173094203012349945E+01    0.294549792706966407E+00    0.237778046727180475E-01    0.123902499675750732E+00    0.952607965469360440E+00    0.141651881351971287E+01   -0.325025928592344542E+02   -0.635060743175562870E+01    1
    0.195028092861175528E+01    0.198781008202092702E+01    0.155048952102661147E+00    0.277006211876869191E+00    0.361673057079315186E+00    0.101388270854949947E+01    0.194843502310989147E+01   -0.324434229751598551E+02   -0.635260743175563292E+01    1
    0.197227869033813485E+01    0.197557993741013438E+01    0.952064737677574130E-01    0.464689048230648050E+00    0.849869489669799805E+00    0.835552716255188010E+00    0.152080755110234667E+01   -0.319311834875703013E+02   -0.635460743175561582E+01    1
    0.169056184291839617E+01    0.190238601413625208E+01    0.497357755899429307E-01    0.396439349353313431E+00    0.886449813842773438E+00    0.106756901741027832E+01    0.165786653794739891E+01   -0.317005781295883935E+02   -0.635660743175559517E+01    1
    0.102545068264007577E+01    0.112808705740739312E+01    0.512169504165649395E-01    0.156859424412250509E+00    0.907393336296081543E+00    0.106660063266754146E+01    0.175362724321446128E+01   -0.312680336619445143E+02   -0.635860743175559318E+01    1
    0.104848864078521720E+01    0.162764726810671201E+01    0.239265948534011855E-01    0.333366533815860733E+00    0.948731541633605957E+00    0.110108075141906747E+01    0.144413525377858609E+01   -0.312529215240247993E+02   -0.636060743175560539E+01    1
    0.104745280742645264E+01    0.193629320125123172E+01    0.173966105580329905E+00    0.177442980706691733E+00    0.186124742031097412E+00    0.117543408870697030E+01    0.198114959550613312E+01   -0.290551932698663293E+02   -0.636260743175563359E+01    1
    0.190585124492645264E+01    0.191437563518341847E+01    0.318693337738513938E+00    0.184135971963405615E+00    0.145681619644165039E+00    0.900670456886291548E+00    0.159178744275618134E+01   -0.284439109744329599E+02   -0.636460743175564847E+01    1
    0.180409917831420907E+01    0.192317158738740668E+01    0.735979676246643066E-01    0.241548564732074728E+00    0.451192736625671387E+00    0.867655968666076749E+00    0.144682463191185917E+01   -0.275929817429584645E+02   -0.636660743175563049E+01    1
    0.109672563076019292E+01    0.170855899544989143E+01    0.878434988856315602E-01    0.106003247499465950E+00    0.462427139282226562E+00    0.870238327980041526E+00    0.186606614482159916E+01   -0.275396578353917008E+02   -0.636860743175562583E+01    1
    0.111637778282165523E+01    0.130631840471750427E+01    0.611730581521987907E-01    0.379893469810485829E-01    0.316734015941619873E+00    0.110827257633209220E+01    0.197362004787237311E+01   -0.273026249002541164E+02   -0.637060743175562383E+01    1
    0.109935390949249268E+01    0.196988900323579941E+01    0.376913286149501814E+00    0.563677814602851837E-01    0.152619838714599609E+00    0.844056177139282271E+00    0.157080689844830212E+01   -0.271893812709366287E+02   -0.637260743175561917E+01    1
    0.848349499702453658E+00    0.193311980680856688E+01    0.181404965519905093E+00    0.208105677664279953E+00    0.421846747398376465E+00    0.962156200408935569E+00    0.170410543016970450E+01   -0.271565114637260763E+02   -0.637460743175561362E+01    1
    0.193727107048034664E+01    0.198106473290764873E+01    0.301826319992542280E+00    0.235819714963436122E+00    0.261430084705352783E+00    0.105365414619445796E+01    0.184310123935149184E+01   -0.268962014636627202E+02   -0.637660743175561517E+01    1
    0.166876084804534930E+01    0.170275156527661853E+01    0.261102775037288681E+00    0.271004608273506184E-01    0.196029961109161377E+00    0.110997395515441899E+01    0.182585963043274546E+01   -0.265069758768664627E+02   -0.637860743175564071E+01    1
    0.123859717845916739E+01    0.185707182169749796E+01    0.214148128628730783E+00    0.112820097804069527E+00    0.112161338329315186E+00    0.948003864288330167E+00    0.186697264088137449E+01   -0.258351983005019292E+02   -0.638060743175564671E+01    1
    0.185939438343048091E+01    0.191260396929656906E+01    0.320258658826351184E+00    0.118563375174999236E+00    0.263777315616607666E+00    0.105816447734832764E+01    0.166877737861717890E+01   -0.256862997273991169E+02   -0.638260743175563405E+01    1
    0.190721817016601558E+01    0.195600672096647932E+01    0.386066876947879778E+00    0.103070933222770694E+00    0.339577913284301758E+00    0.866508483886718750E+00    0.185685639709117822E+01   -0.253233259384590355E+02   -0.638460743175561074E+01    1
    0.163349165916442862E+01    0.171626037563678713E+01    0.147824942469596876E+00    0.851442685723304837E-01    0.206439375877380371E+00    0.108020150661468506E+01    0.153572857320016709E+01   -0.251767380036699961E+02   -0.638660743175559809E+01    1
    0.162152092456817631E+01    0.174376723478239781E+01    0.470349225401878318E-01    0.489709136486053465E+00    0.907417297363281250E+00    0.104238529205322261E+01    0.163779136650489354E+01   -0.246531397740735372E+02   -0.638860743175559342E+01    1
    0.177111837863922128E+01    0.190273448953359448E+01    0.158464428782463085E+00    0.235467138588428493E+00    0.503932237625122070E+00    0.974725031852722190E+00    0.159822150363578874E+01   -0.235251609831600774E+02   -0.639060743175560653E+01    1
    0.181835401058197021E+01    0.185112503920247917E+01    0.215183552503585812E+00    0.230677528679370886E+00    0.980204522609710693E+00    0.116386160850524911E+01    0.188644358180738725E+01   -0.235044419777194662E+02   -0.639260743175562762E+01    1
    0.106780819892883305E+01    0.186521786913827725E+01    0.417659519910812405E+00    0.190027419924736013E+00    0.361185669898986816E-01    0.107923862934112558E+01    0.157596244016305453E+01   -0.234656712864779422E+02   -0.639460743175562918E+01    1
    0.185949244499206534E+01    0.196081840200679958E+01    0.305029837787151314E+00    0.170957595109939575E-01    0.387495040893554688E+00    0.104004833698272714E+01    0.173508049738517389E+01   -0.234443564690627539E+02   -0.639660743175562985E+01    1
    0.840903186798095725E+00    0.876445002506045512E+00    0.386619020402431512E+00    0.517827838659286471E-01    0.173742830753326416E+00    0.108597147464752197E+01    0.156349998456539652E+01   -0.231631036134182295E+02   -0.639860743175563318E+01    1
    0.195826060771942134E+01    0.199174632243497318E+01    0.188280588388442999E+00    0.343198221921920787E+00    0.627281546592712402E+00    0.936328887939453125E+00    0.169502265731080115E+01   -0.229306645222433474E+02   -0.640060743175562852E+01    1
    0.892136955261230491E+00    0.109253218654778261E+01    0.406490120291709903E-01    0.326788019239902472E+00    0.819978535175323486E+00    0.908828306198120162E+00    0.172769330737488636E+01   -0.228872889850805308E+02   -0.640260743175562119E+01    1
    0.178935503959655762E+01    0.194197045236380461E+01    0.373048193454742438E+00    0.100609448552131650E+00    0.282128810882568359E+00    0.118001186847686768E+01    0.172104750983771737E+01   -0.227140138145858117E+02   -0.640460743175560676E+01    1
    0.194573905467987052E+01    0.196736046770371620E+01    0.499508104324340840E+00    0.540155217051506015E-01    0.319348156452178955E+00    0.954253911972045898E+00    0.182229027841853508E+01   -0.223624031522412707E+02   -0.640660743175560299E+01    1
    0.192061948776245117E+01    0.194793929938475685E+01    0.241852901577949531E+00    0.399251374602317799E+00    0.737363576889038086E+00    0.117582318782806405E+01    0.198248117503047316E+01   -0.223073526530178157E+02   -0.640860743175561609E+01    1
    0.844713068008422940E+00    0.172236933240970425E+01    0.200258419215679162E+00    0.144136078953742974E+00    0.593269288539886475E+00    0.979843401908874534E+00    0.188975822727210541E+01   -0.219472925651366637E+02   -0.641060743175561232E+01    1
    0.169786095619201660E+01    0.177803253818544249E+01    0.573232191801071114E-01    0.307541302740573896E+00    0.701233804225921631E+00    0.879061007499694846E+00    0.186644361246374491E+01   -0.218783955860483132E+02   -0.641260743175561654E+01    1
    0.198606381416320810E+01    0.199004367826253481E+01    0.493412103056907636E+00    0.776505306363105829E-01    0.403820037841796875E+00    0.104683496952056876E+01    0.197552754583721546E+01   -0.217201652101714018E+02   -0.641460743175561809E+01    1
    0.189333627223968515E+01    0.191340010515278758E+01    0.484225969016551960E+00    0.181004916727542875E+00    0.308676779270172119E+00    0.976303100585937500E+00    0.199176818438172631E+01   -0.216194733803498877E+02   -0.641660743175560100E+01    1
    0.172733886241912837E+01    0.188539280236417572E+01    0.533340609073638880E-01    0.465556592643260936E+00    0.669480025768280029E+00    0.100187706947326660E+01    0.195956806403766848E+01   -0.213430372834493625E+02   -0.641860743175561765E+01    1
    0.194499418735504159E+01    0.195041271308204234E+01    0.392171463966369649E+00    0.845090705156326394E-01    0.385433077812194824E+00    0.111220126152038579E+01    0.178483834020948118E+01   -0.212218916633903660E+02   -0.642060743175561655E+01    1
    0.151827890872955340E+01    0.196484112990011250E+01    0.985185083746910190E-01    0.198474884331226342E+00    0.762006044387817383E-01    0.117238774299621573E+01    0.142400023628695749E+01   -0.211149533966624716E+02   -0.642260743175562077E+01    1
    0.157217872142791748E+01    0.181503917985907748E+01    0.427346577942371353E+00    0.777887582778930692E-01    0.271230578422546387E+00    0.842626380920410201E+00    0.185748248732107868E+01   -0.209533012628005366E+02   -0.642460743175562232E+01    1
    0.199112503528594975E+01    0.199979909945434153E+01    0.329395284652709952E+00    0.469104366600513467E+00    0.999821960926055908E+00    0.118124504089355464E+01    0.192302841079674636E+01   -0.201699060322967370E+02   -0.642660743175561855E+01    1
    0.198985817432403556E+01    0.199621541281145332E+01    0.204572124779224401E+00    0.427186104059219363E+00    0.565990209579467773E+00    0.838580751419067405E+00    0.188013805087037733E+01   -0.200592248282523400E+02   -0.642860743175561922E+01    1
    0.151112577915191659E+01    0.199059125201883091E+01    0.269698616564273852E+00    0.104649338126182566E-01    0.177339553833007812E+00    0.116699321269989009E+01    0.171946483027050911E+01   -0.198524327339689677E+02   -0.643060743175561011E+01    1
    0.183036880493164067E+01    0.187069215970186642E+01    0.250583017170429245E+00    0.257150143086910254E+00    0.219226717948913574E+00    0.997835946083068914E+00    0.197119100667669445E+01   -0.192796583863163988E+02   -0.643260743175562411E+01    1
    0.123259696960449228E+01    0.196152975849443001E+01    0.260803306400775925E+00    0.204484054446220392E+00    0.147790253162384033E+00    0.955060720443725586E+00    0.184573601265222464E+01   -0.190016023764222126E+02   -0.643460743175560967E+01    1
    0.154221665859222412E+01    0.168324488296406827E+01    0.137173005342483528E+00    0.459116348624229384E-01    0.124469161033630371E+00    0.856814980506896973E+00    0.142889339043939145E+01   -0.186983656861676195E+02   -0.643660743175559968E+01    1
    0.168408341407775897E+01    0.169641343618203577E+01    0.467025198638439165E+00    0.236871379613876366E-01    0.305246293544769287E+00    0.101792368888854989E+01    0.193918844251346334E+01   -0.185975338212674046E+02   -0.643860743175561723E+01    1
    0.164865150451660147E+01    0.173921691055861616E+01    0.257708511948585517E+00    0.914801988005638222E-01    0.264417827129364014E+00    0.114975397586822514E+01    0.176740564397745747E+01   -0.184711961491467918E+02   -0.644060743175560368E+01    1
    0.148637213706970206E+01    0.176374564416750257E+01    0.326102706789970359E-01    0.316372205018997210E+00    0.909749269485473633E+00    0.866366791725158736E+00    0.146206441962998346E+01   -0.183661648538853228E+02   -0.644260743175559814E+01    1
    0.826421260833740234E+00    0.123288439795774707E+01    0.196890267431735988E+00    0.351785418689250950E+00    0.940642833709716797E+00    0.103424696922302251E+01    0.159104008525868901E+01   -0.182758419195546935E+02   -0.644460743175559880E+01    1
    0.877152490615844771E+00    0.985717001237563339E+00    0.369422984123229936E-01    0.317492925822734862E+00    0.718045115470886230E+00    0.107319114208221444E+01    0.174630551373964105E+01   -0.177525547807377677E+02   -0.644660743175560125E+01    1
    0.185240848064422603E+01    0.187448598573089797E+01    0.851812079548835838E-01    0.252620672583580008E+00    0.117819786071777344E+00    0.111945431232452397E+01    0.170667410026852329E+01   -0.175382656469000153E+02   -0.644860743175560280E+01    1
    0.196880204677581783E+01    0.197474740157256989E+01    0.235726215839385994E+00    0.342155421972274776E+00    0.658285200595855713E+00    0.106396069526672354E+01    0.164615653581683130E+01   -0.174957673073623710E+02   -0.645060743175560347E+01    1
    0.983083724975585938E+00    0.174060967935713506E+01    0.172488677799701701E+00    0.106544444859027865E+00    0.520448267459869385E+00    0.111335289478302002E+01    0.179497486404909523E+01   -0.174670924303200508E+02   -0.645260743175561124E+01    1
    0.106018428802490239E+01    0.154529313273626490E+01    0.172241815328598030E+00    0.412150815129280063E-01    0.187494158744812012E+00    0.992943310737609885E+00    0.193830262020497512E+01   -0.172689910310357817E+02   -0.645460743175560570E+01    1
    0.110447742938995352E+01    0.183510869849690295E+01    0.168251417875289910E+00    0.188087836802005776E+00    0.180149734020233154E+00    0.102942142486572275E+01    0.185914429093038525E+01   -0.171060901670202270E+02   -0.645660743175561969E+01    1
    0.102232551574707031E+01    0.127317810428928624E+01    0.235349252820014967E-01    0.372789735794067378E+00    0.808783888816833496E+00    0.106317555904388428E+01    0.192183393183051265E+01   -0.170855993695869728E+02   -0.645860743175562657E+01    1
