    0.102828932478290791E+01    0.139507802865068831E+01    0.488668550454715855E+00    0.634083592900764048E-01    0.109573845603624265E+00    0.108116525974802902E+01    0.143138747049053472E+01    0.261915316909257569E+02
    0.133969273860778237E+01    0.158219648627629117E+01    0.494478664973398915E-01    0.260239969065395205E+00    0.571175221726666238E+00    0.105046587722668638E+01    0.149881200610081855E+01    0.264696576145275344E+02
    0.134630620980425619E+01    0.136878815425186851E+01    0.302596576325129089E-01    0.454812703528155171E+00    0.541809800995323054E+00    0.110918608590062595E+01    0.156399792669184112E+01    0.265038475149357993E+02
    0.137296122001823773E+01    0.139547236928661089E+01    0.320883221494426440E+00    0.109882055543948420E+00    0.256854488022315447E-01    0.107958887468138021E+01    0.146288938208468955E+01    0.265211253489868000E+02
    0.134000989821828753E+01    0.158803832360297492E+01    0.129393586971209527E-01    0.495245624846179844E+00    0.292171235935138329E+00    0.107713728859216396E+01    0.149206973401131870E+01    0.265411684882651855E+02
    0.130919830359594513E+01    0.167099446193941525E+01    0.228770432186673617E-01    0.154351919726198689E+00    0.748769188276814712E+00    0.111235762101730051E+01    0.143605960974747537E+01    0.265656376845726356E+02
    0.125499510418681881E+01    0.137422622363053448E+01    0.288695963493868779E+00    0.801168489672203082E-01    0.561213803742597772E+00    0.111900907042274489E+01    0.141045918593462072E+01    0.266005268299561237E+02
    0.135884794528194663E+01    0.191235796058050145E+01    0.290661146625298059E-01    0.293534552348825029E+00    0.425485864835598637E+00    0.115277568890449222E+01    0.144016076918902503E+01    0.267502748565414237E+02
    0.139392936909622089E+01    0.142635794245370473E+01    0.128637444035126780E+00    0.374487222621383634E-01    0.657728576178533753E+00    0.116582370748566388E+01    0.144149356739773915E+01    0.268228557387945727E+02
    0.137754226278592662E+01    0.148398120286861457E+01    0.104599296253167565E+00    0.327891949509758751E+00    0.755945079387692065E+00    0.108310444548446583E+01    0.142194865135893855E+01    0.268313960506993539E+02
    0.136509696437328643E+01    0.155400307668037829E+01    0.984846945575376942E-01    0.443101426021729083E+00    0.946140148952397064E+00    0.110160337699224353E+01    0.148734915798747602E+01    0.268365269619947355E+02
    0.829836053609810609E+00    0.134044886314300227E+01    0.364129533070218614E+00    0.871091431085661699E-01    0.126776785497612621E+00    0.116588270187256970E+01    0.149699377653976873E+01    0.269496094794940859E+02
    0.137673606498776779E+01    0.179212159289158635E+01    0.118511142454385154E+00    0.326045070668844583E+00    0.809631411095299902E+00    0.113714512338801477E+01    0.145751837884807478E+01    0.269724815479588358E+02
    0.131778967510576361E+01    0.156565575563698167E+01    0.435794679976636290E-01    0.202897772847602298E+00    0.927440335007241989E+00    0.108610313556150762E+01    0.153157218544928631E+01    0.269735590100783611E+02
    0.118670306388363755E+01    0.136009123076895855E+01    0.191155911029908726E+00    0.249602532118965229E-01    0.379811364315763733E+00    0.115991273975635667E+01    0.152228911620370044E+01    0.270338237268566957E+02
    0.138895152346472139E+01    0.139267767086589611E+01    0.234354835262684386E-01    0.166751680227842008E+00    0.260828682167365933E+00    0.114183339630344571E+01    0.144168971771028875E+01    0.270439011126950959E+02
    0.133883786143725358E+01    0.178978269783405430E+01    0.767275577415246161E-02    0.304563211988656268E+00    0.842603388605965620E+00    0.105498450629268659E+01    0.153832404538416001E+01    0.270667976682590847E+02
    0.133741920141006432E+01    0.134258583511458274E+01    0.393240586675285136E-01    0.221469911642277195E+00    0.805210549291121569E+00    0.106112903705513761E+01    0.154558219956702958E+01    0.271059791204737195E+02
    0.130180613565598069E+01    0.133827665831525633E+01    0.427589272599985804E-01    0.224382383251800405E+00    0.675644874058111355E+00    0.108416546365258681E+01    0.143993626795541929E+01    0.271140163808975956E+02
    0.132639072074387920E+01    0.198732560428986904E+01    0.333463677800323460E-01    0.296965576799819164E+00    0.799644212579644909E+00    0.104406239756758068E+01    0.145042956415406676E+01    0.271279918430974476E+02
    0.130861053881108336E+01    0.143597613132453406E+01    0.519964259307819435E-01    0.945710526017646685E-01    0.631974659801258110E+00    0.118259981247128598E+01    0.149632785417493008E+01    0.271563623385113004E+02
    0.121990194291234388E+01    0.134498942713847569E+01    0.209535623422341888E+00    0.214033628639528142E-01    0.100461710505055257E+00    0.116601137936393462E+01    0.158467502656272452E+01    0.271645783077051561E+02
    0.133470231375846815E+01    0.144568490537577699E+01    0.158167294761807242E+00    0.346411341080231472E+00    0.890540791380225571E+00    0.116066430568033474E+01    0.143991433205559760E+01    0.271747019272026051E+02
    0.134004344981080914E+01    0.169635173994908106E+01    0.156065673945471245E+00    0.138819719058753399E+00    0.813099869405857767E+00    0.115515016827614647E+01    0.139943089515502450E+01    0.271787066520314227E+02
    0.130874396946616756E+01    0.183432728045354621E+01    0.114654068659714475E+00    0.166349809689680744E+00    0.875463772535879148E+00    0.116954070768318319E+01    0.145975647617729587E+01    0.272947475049049899E+02
    0.114244605126780585E+01    0.132347752086138692E+01    0.302095164376239289E+00    0.104349716058762532E+00    0.994382724092615911E-01    0.115270079395386515E+01    0.147245776960908525E+01    0.272972722478085785E+02
    0.126383665887832453E+01    0.140177098281950463E+01    0.143244505042055797E+00    0.605970958504296747E-01    0.561754665978220546E+00    0.114865011600705147E+01    0.142065087220941200E+01    0.273045973443894638E+02
    0.126301329225404668E+01    0.138135664357287657E+01    0.269632877651139025E+00    0.852990563063223683E-01    0.121747536550235430E+00    0.112055947347938956E+01    0.148287034098862813E+01    0.273755886499554038E+02
    0.131039578907988341E+01    0.177445926147118715E+01    0.832214539437844125E-01    0.382669926647946024E+00    0.972680256384778286E+00    0.117875968968286005E+01    0.144291672466557808E+01    0.275399578664676170E+02
    0.134521236943800604E+01    0.181747869529310968E+01    0.664430726400344479E-01    0.127688352569987368E+00    0.835774292688822196E+00    0.112613462308565726E+01    0.149181622118398294E+01    0.275489288747473040E+02
    0.103620513976038797E+01    0.141566660713368586E+01    0.141693568668148556E+00    0.139799618419970129E+00    0.350448741580910855E-01    0.112094201888420075E+01    0.140760087157960956E+01    0.275517872298710103E+02
    0.132197593060759666E+01    0.138861400772767807E+01    0.810516926747034960E-01    0.978113826781826096E-01    0.368887717888777777E+00    0.104681833590957085E+01    0.141052143913780159E+01    0.275546678235319575E+02
    0.133689977505926638E+01    0.155865359547398841E+01    0.660205800631907466E-02    0.305927563437858874E+00    0.302885341439664890E+00    0.107340150509732202E+01    0.152637782978720060E+01    0.275692149884013844E+02
    0.106315204825622533E+01    0.138083263462102024E+01    0.399555294169465669E+00    0.798962661504866722E-01    0.421629748926859449E-01    0.117999138733790154E+01    0.146002859724520784E+01    0.275716756523837887E+02
    0.134556339069088171E+01    0.152585383234276972E+01    0.153874628409013184E-01    0.337269423038408289E+00    0.947804634736540308E+00    0.112141523123827946E+01    0.155854309940483415E+01    0.276202636197771909E+02
    0.135398280815254091E+01    0.151625886326161385E+01    0.888793700623623922E-01    0.259941982057076519E-01    0.626910195279421045E+00    0.117769882171212048E+01    0.140942940016869733E+01    0.276406719906595413E+02
    0.127393502378273382E+01    0.135226362701104863E+01    0.196149753376584718E+00    0.510447211403258078E-01    0.767180965969422868E+00    0.117885709397351945E+01    0.141645414141609116E+01    0.276533053396452573E+02
    0.133640592479678344E+01    0.141916855094044014E+01    0.141022248792053218E+00    0.147728610722905107E+00    0.607671438992834267E+00    0.114347838866950102E+01    0.145069225133791790E+01    0.276552335546872285E+02
    0.134679154981818217E+01    0.163156394052393572E+01    0.247367496033427010E-01    0.382809662033631926E+00    0.342947836616627255E+00    0.114830891692900972E+01    0.150685079439094327E+01    0.277346874455229226E+02
    0.141228069403159950E+01    0.145884464150234083E+01    0.664281848633973271E-01    0.303325391228356056E+00    0.772164021267232048E+00    0.117136185756146771E+01    0.142916672253189736E+01    0.278470084722526821E+02
    0.132145973440237863E+01    0.173489765446752808E+01    0.287996432984111358E-01    0.401840972278088682E+00    0.492728826179572643E+00    0.117299922287525415E+01    0.153785697695212731E+01    0.278483593261766913E+02
    0.132692126607842442E+01    0.194715076867499626E+01    0.158681937071971577E-01    0.377299417082318234E+00    0.449540949318315397E+00    0.112598240927023441E+01    0.147850885366942109E+01    0.278657093841508186E+02
    0.121071619169906164E+01    0.137004189500976281E+01    0.488217649761692074E+00    0.322340951745162668E-01    0.366150443303781159E+00    0.109109212345354312E+01    0.142418221161091152E+01    0.278827398188769138E+02
    0.124603959853984336E+01    0.141113337424671581E+01    0.175366403918637531E+00    0.123190343447137710E+00    0.131828873644080274E+00    0.112079814120870713E+01    0.142006690634691601E+01    0.278959926646205645E+02
    0.136684579526622318E+01    0.165937724834294520E+01    0.652516549104955323E-01    0.555683023061668974E-01    0.509851216072099933E+00    0.116633402024204380E+01    0.142069722192982528E+01    0.279530526168031344E+02
    0.121682455762971564E+01    0.131351777574375395E+01    0.242228832419117079E+00    0.593321027232106002E-01    0.575852985928323124E+00    0.116442727877969832E+01    0.144429726034915107E+01    0.279845261119541533E+02
    0.142134235730684555E+01    0.181910116402120758E+01    0.996357510960347026E-01    0.495143198710701504E+00    0.974221735951820489E+00    0.114706550192213097E+01    0.144318203188896677E+01    0.279916649993152333E+02
    0.128793306679610864E+01    0.176627604963554896E+01    0.659364497006678651E-01    0.225072282338138557E+00    0.916834549949508748E+00    0.114761327873740604E+01    0.140592164327940949E+01    0.280123940779121625E+02
    0.136887823037949063E+01    0.170542389723498511E+01    0.261808898522074042E-01    0.272664977645891149E+00    0.801985513428769892E+00    0.110063803215230460E+01    0.141289636296821652E+01    0.280390319628805571E+02
    0.122925148132144835E+01    0.136901065830984403E+01    0.422023099922938683E+00    0.617513522040907467E-01    0.382320965917625377E+00    0.111989789466108425E+01    0.144802706886933708E+01    0.280449773530432083E+02
    0.139151662712714086E+01    0.164601331634724879E+01    0.133251937003595111E+00    0.182779976651056830E+00    0.767347356830274663E+00    0.117435069144025550E+01    0.141475875693904607E+01    0.280534194606924103E+02
    0.136971979065612270E+01    0.192255974434169330E+01    0.906940667176576454E-01    0.170890515124778930E+00    0.831039272797424289E+00    0.113874308431117477E+01    0.144640059207985328E+01    0.281054517219113791E+02
    0.137158580719371725E+01    0.140272565588261156E+01    0.135232446096993475E+00    0.321174830984566173E+00    0.650685466971726134E+00    0.116727370606522673E+01    0.141756109599270408E+01    0.281324076274536026E+02
    0.101458028144680101E+01    0.134019409558603875E+01    0.482827466057915877E+00    0.819756820917093842E-01    0.116443693211410515E+00    0.110753824007135293E+01    0.143452163353725815E+01    0.281336734375429245E+02
    0.130595535004366736E+01    0.148891525502279576E+01    0.121652651274532883E+00    0.186725309046866905E+00    0.670965573152589756E+00    0.117857646607276800E+01    0.141172547000212845E+01    0.281714445827614242E+02
    0.135394458500152703E+01    0.158319660064969647E+01    0.997601676846714969E-01    0.266743952061098244E+00    0.716521605071485990E+00    0.109464358592506228E+01    0.139613804713632028E+01    0.282018859628678626E+02
    0.136230732784376873E+01    0.193216936836536801E+01    0.567417845211640667E-01    0.328898486176806448E+00    0.918538908663243614E+00    0.106902243437415612E+01    0.144817146955063070E+01    0.282317138662579055E+02
    0.133845090490012320E+01    0.147655836505844529E+01    0.786363150186430021E-01    0.801385695786657609E-01    0.507908638658377654E+00    0.110637804392582728E+01    0.143978557608103008E+01    0.282442138768579269E+02
    0.133474391404205361E+01    0.146990964294218651E+01    0.508930578343698772E-01    0.368803837858857619E+00    0.695148986249961132E+00    0.105193344430683822E+01    0.143418913688648653E+01    0.282468104718756337E+02
    0.129243432575562922E+01    0.148383218452398236E+01    0.608939660339304564E-01    0.263102624773435489E+00    0.790684543185722455E+00    0.116979024750708893E+01    0.149997034833119502E+01    0.282493376108134555E+02
    0.134475853853534955E+01    0.195166548501799975E+01    0.940266410829704857E-01    0.115244792687900416E+00    0.888831585149444603E+00    0.113606490633081947E+01    0.142509560423403370E+01    0.282553847133956140E+02
    0.134050554088858864E+01    0.151564466774177031E+01    0.267591494824608762E-01    0.215110313825585903E+00    0.656662870398942777E+00    0.963948500030007982E+00    0.144852876571524458E+01    0.282704420202048112E+02
    0.129467447565505234E+01    0.158687523694351507E+01    0.130838654658200632E+00    0.966745343475574476E-01    0.898928898827289324E+00    0.114231682880383589E+01    0.139960539834001496E+01    0.282783637945261574E+02
    0.830748778145022237E+00    0.133832440954281573E+01    0.365066573721350096E+00    0.276294969234939826E-01    0.234324691194633505E+00    0.117925841171168311E+01    0.147508481347332476E+01    0.282836078803722728E+02
    0.140630519358006945E+01    0.156746741201125506E+01    0.101657393697161633E+00    0.947143197164591333E-01    0.760007671154429798E+00    0.116666264202842407E+01    0.143542396456439447E+01    0.282936679885174414E+02
    0.116280881619336629E+01    0.135951255343299016E+01    0.468536267821220043E+00    0.897032706639148136E-01    0.876373230474258580E-01    0.107686867990735502E+01    0.140395373507157206E+01    0.282984120160166412E+02
    0.135522769720146652E+01    0.169033160742059962E+01    0.975550413373834774E-01    0.452323387319254644E+00    0.832465062759438768E+00    0.115936245946929284E+01    0.148160734479899592E+01    0.283237078852706787E+02
    0.133254303599355817E+01    0.134079353138172830E+01    0.107752734716336937E+00    0.461887880874168877E+00    0.912112578427325182E+00    0.116213057537851250E+01    0.147368914303707110E+01    0.283264740232107926E+02
    0.117381772754532698E+01    0.141073531741416747E+01    0.339980184976422461E+00    0.124430564071076083E+00    0.136384881293417193E+00    0.114555935211344040E+01    0.141711844290710420E+01    0.283378336615423194E+02
    0.107222513453780044E+01    0.135896214474400079E+01    0.314385470085411844E+00    0.131450111009182753E-01    0.517778776976737909E+00    0.116238047170108150E+01    0.139656888619466879E+01    0.283413503237232760E+02
    0.132487924134005830E+01    0.155024850934865932E+01    0.443521759775430541E-01    0.460282388351240357E+00    0.649269882095810380E+00    0.112090828079235783E+01    0.151086097958410637E+01    0.283498503547340590E+02
    0.133197564370698229E+01    0.136328113104219306E+01    0.538105045468423304E-01    0.384683508388674822E+00    0.918487224677018821E+00    0.106837451610092660E+01    0.140230375774768468E+01    0.283660937530085704E+02
    0.131560501550379749E+01    0.165173208126888449E+01    0.971033911386939980E-01    0.131054456640232353E+00    0.922714899930869192E+00    0.113697545127042443E+01    0.146617428077967205E+01    0.283819156662111993E+02
    0.139948840327042823E+01    0.141898982493555836E+01    0.301299725111894810E-01    0.163762025119347815E+00    0.259461490385578475E+00    0.115596553247550649E+01    0.139827975310328867E+01    0.283915492338152973E+02
    0.137145554083739563E+01    0.175699710555551825E+01    0.864870896093697938E-01    0.357846458298324677E+00    0.865413354253702805E+00    0.108625898312320257E+01    0.142445411201548744E+01    0.283974899214798171E+02
    0.139511532295251683E+01    0.145621260335153124E+01    0.821961232230267319E-01    0.354352871040056416E+00    0.866261547968348644E+00    0.115272568609133130E+01    0.146303038478829484E+01    0.284172226660725471E+02
    0.136234839838872146E+01    0.162411288021191469E+01    0.528613280828446191E-01    0.260149711220130586E+00    0.898054889207138718E+00    0.117456037501946220E+01    0.153439284025667000E+01    0.284269883927454430E+02
    0.130139953831158373E+01    0.137563175325064435E+01    0.616005074438291597E-01    0.724501826599179832E-01    0.374908447992373051E+00    0.116556586195369283E+01    0.148197751314233184E+01    0.284687819432316758E+02
    0.136876586531342204E+01    0.137409313679503597E+01    0.164343554711497947E+00    0.512500832914975848E-01    0.414414549064780036E+00    0.110694811720299247E+01    0.148639788884538304E+01    0.284755231838278746E+02
    0.136800330312068175E+01    0.158004366175941602E+01    0.116072481318729798E+00    0.331921843192946764E+00    0.990694572655075434E+00    0.117709989327528164E+01    0.146818490454612194E+01    0.284782372010533464E+02
    0.127655146318587520E+01    0.137827452245425097E+01    0.156269509883915358E+00    0.707873095534927999E-01    0.295792338826868006E+00    0.110346787116997347E+01    0.140867337585751140E+01    0.284877315566642153E+02
    0.130938713711797661E+01    0.137910569738169553E+01    0.403653023345643402E-01    0.758573979325992270E-01    0.659125114622497010E+00    0.109604995730722221E+01    0.139599018708277045E+01    0.285153513888713093E+02
    0.138465158000375910E+01    0.187527149510226532E+01    0.684949177334438219E-01    0.394094755989538137E+00    0.937097159319086881E+00    0.110216885917287533E+01    0.143263367036877831E+01    0.285164411093570322E+02
    0.137259576693800689E+01    0.146625420061077727E+01    0.100063976795977019E+00    0.210053698629059954E+00    0.964839627340759787E+00    0.109691528989450005E+01    0.144146609384375957E+01    0.285196049330660912E+02
    0.972313783757919547E+00    0.136452038496761618E+01    0.219698445324524788E+00    0.110229443351982467E+00    0.611617254532781512E-01    0.114148995615074500E+01    0.145643719985082010E+01    0.285221590853624178E+02
    0.133733199185419149E+01    0.134783389877842685E+01    0.917023307861647430E-01    0.299216592619660382E+00    0.837658053344053299E+00    0.113482218994218176E+01    0.146257007740249345E+01    0.286198528919154285E+02
    0.136318199419526609E+01    0.140939384597617168E+01    0.747585539769111129E-01    0.914762323628468543E-01    0.485329232249900988E+00    0.110749432474085818E+01    0.146049835545453588E+01    0.286208214933864014E+02
    0.136752759536809032E+01    0.176992988254363137E+01    0.102149544978184958E+00    0.231555405242605622E+00    0.941464342955146027E+00    0.108023643014277893E+01    0.139818123816167850E+01    0.286328668306114764E+02
    0.114387078153927257E+01    0.133347964019212073E+01    0.353644413086315668E+00    0.635504926972470657E-01    0.438294316839411169E+00    0.117614277867142047E+01    0.145186227140898660E+01    0.286346160563920051E+02
    0.137629078249029302E+01    0.143403827577304921E+01    0.341661441917457620E+00    0.996363237830389381E-01    0.226600130420425080E-01    0.114453424947981319E+01    0.140656526593638165E+01    0.286408845313122811E+02
    0.137559249510735904E+01    0.148679538438241354E+01    0.877234664516056695E-01    0.305005909619581461E+00    0.884174246164217359E+00    0.117975142773915298E+01    0.144618580386985141E+01    0.286689673676432477E+02
    0.133767857811853941E+01    0.164730499144130249E+01    0.638038205984510082E-01    0.331860516036068087E+00    0.706287141549930220E+00    0.107395688391115129E+01    0.141622557657859094E+01    0.286709946554787507E+02
    0.134035426730519047E+01    0.163064613928775737E+01    0.151881788062957379E+00    0.114886088150562699E-01    0.930272280725037537E+00    0.114783366375267559E+01    0.140082780345389124E+01    0.287285971517649443E+02
    0.131031649188227495E+01    0.136438162454160872E+01    0.541263290374261047E-01    0.190861973491247672E+00    0.134677587930692649E+00    0.114775563854966878E+01    0.140533245952090846E+01    0.287354150835750630E+02
    0.135621777044577252E+01    0.177808047198344354E+01    0.475728155152742999E-01    0.317148937678888132E+00    0.824965112983034987E+00    0.114143451347327818E+01    0.153871644937895935E+01    0.287462214733523638E+02
    0.138916087577127390E+01    0.161527183793964557E+01    0.101698838113506718E+00    0.397887813855620331E+00    0.782004983808837872E+00    0.117645646517306557E+01    0.143361181259933312E+01    0.287473163809413279E+02
    0.124756147504847670E+01    0.140952991449853315E+01    0.102960737296834789E+00    0.870666076514550052E-01    0.163018855470974749E+00    0.113702975116517457E+01    0.143820842613414746E+01    0.287676133857330285E+02
    0.135767036413613851E+01    0.180030682415958965E+01    0.970783656180445320E-01    0.211624646843666303E+00    0.979434367180467391E+00    0.113505002264992183E+01    0.146942529865356342E+01    0.287790400602775520E+02
    0.137866388973143250E+01    0.138898887671004134E+01    0.519231506337487700E-01    0.177355976696541462E+00    0.589611581604154389E+00    0.110692920671048034E+01    0.146710878175291626E+01    0.287827783432748703E+02
    0.131057712109314695E+01    0.175345229403188063E+01    0.662192884270649956E-01    0.377115323545350323E+00    0.869663445909359178E+00    0.114736305799005933E+01    0.148666979967163226E+01    0.287851682570541385E+02
    0.116846443448016268E+01    0.132813758371370128E+01    0.354069359579254062E+00    0.547825929472076784E-01    0.242830888332407346E+00    0.112344956339119340E+01    0.148065202611456770E+01    0.287886960789265771E+02
    0.124853431892723821E+01    0.139681779099654224E+01    0.277304590033467413E+00    0.827243872686679871E-01    0.106390061392540064E+00    0.114357936736447163E+01    0.144708014886127279E+01    0.287918493751179767E+02
    0.131817173434374357E+01    0.136639876723653630E+01    0.321045014791233596E+00    0.746385758002456462E-01    0.575010051076608186E+00    0.116075024461526377E+01    0.141132180601204515E+01    0.288067213951372878E+02
    0.133792033209375094E+01    0.167178096814207433E+01    0.536091623125247579E-01    0.345559008265286127E+00    0.359300898334988295E+00    0.116601391663588982E+01    0.141476699687768304E+01    0.288068931127441772E+02
    0.133871747293373811E+01    0.135487366095607831E+01    0.866580557679607830E-02    0.187619359175538430E+00    0.567499022603742742E+00    0.969474595453406529E+00    0.144019734220002005E+01    0.288088143601761288E+02
    0.130880310165730052E+01    0.156104228612532525E+01    0.589409746130007406E-01    0.409980759762279823E+00    0.852941562415967858E+00    0.118195921358211242E+01    0.141206209843911168E+01    0.288088938676015403E+02
    0.124407140280757944E+01    0.141380580053888760E+01    0.114095548735141661E+00    0.784051345279169615E-01    0.425811311351287802E+00    0.116271639885239231E+01    0.141627892074621919E+01    0.288132876020886215E+02
    0.134400858659421019E+01    0.155428976677460384E+01    0.596999898037551477E-01    0.466909579203611813E+00    0.620223632303794292E+00    0.110200959780382912E+01    0.143212507003968748E+01    0.288393432980996494E+02
    0.131806405223877876E+01    0.165204048903285750E+01    0.502900377910108914E-01    0.301052911507375398E+00    0.740316906395283358E+00    0.110843654224492139E+01    0.148701417547894854E+01    0.288583169275673015E+02
    0.134252109884819726E+01    0.136538049390763927E+01    0.421785525238275782E+00    0.652532518544064744E-01    0.555137140675355134E+00    0.116035878121074099E+01    0.141278636155858450E+01    0.288618188963969402E+02
    0.102809363634582285E+01    0.131537403883583037E+01    0.395146257612622231E+00    0.485051522122818130E-01    0.341747272050657136E+00    0.116079239692154856E+01    0.146790777211296630E+01    0.288784691513386065E+02
    0.133067312079196443E+01    0.178044427937483896E+01    0.367550839860643422E-01    0.249394015535458341E+00    0.681255908558534795E+00    0.113310425344845278E+01    0.152952397531377571E+01    0.288868179678494670E+02
    0.138806632931568652E+01    0.149970403652236706E+01    0.119176042244019190E+00    0.167463621598896883E+00    0.693226138360670041E+00    0.117295460976122978E+01    0.143693687262182546E+01    0.289014339979346033E+02
    0.136422758524425314E+01    0.191372112700135677E+01    0.535361347191141423E-01    0.262426389755497647E+00    0.814266535013103310E+00    0.110356894194337252E+01    0.145821817852712887E+01    0.289024053462386519E+02
    0.134981632742081992E+01    0.199910362219267546E+01    0.119787330250799087E+00    0.487967579866944723E+00    0.931643210838885572E+00    0.114695877635549826E+01    0.144049168580136522E+01    0.289088920708050949E+02
    0.136610251583260722E+01    0.188847631787251746E+01    0.598320818120428172E-01    0.204292064335410001E+00    0.789853592729101051E+00    0.111344531568281990E+01    0.143542211370029382E+01    0.289180633253568544E+02
    0.135168083975185871E+01    0.161506678343483623E+01    0.252011786631209031E-01    0.425308651393509929E+00    0.325350176031053651E+00    0.117115930608058694E+01    0.146968666414452276E+01    0.289220128035916417E+02
    0.131969964119758942E+01    0.193469677371393356E+01    0.711308155120686791E-01    0.362372443156678936E+00    0.896023776997625809E+00    0.112536276899758469E+01    0.145632000006530360E+01    0.289627987914890355E+02
    0.120967393434854653E+01    0.134876402566858111E+01    0.294734241730081392E+00    0.170942224639906368E-01    0.723572728988356340E+00    0.117069358311431992E+01    0.149593898319552387E+01    0.289645900668887606E+02
    0.135214496346354118E+01    0.160384367772204994E+01    0.816377824358255899E-01    0.367333089619923003E+00    0.742084282751640623E+00    0.111129251847524713E+01    0.142654835108282319E+01    0.289738606280534157E+02
    0.135665393480482699E+01    0.145515230142203911E+01    0.180848394379978898E-01    0.221672358234990236E+00    0.825315411084069472E+00    0.116315961927478728E+01    0.157179016842272690E+01    0.289833927936165168E+02
    0.112634612678872381E+01    0.132362992716624150E+01    0.420734419456004816E+00    0.705883333663095414E-01    0.188885733142153456E+00    0.116541947859618311E+01    0.148152155234135630E+01    0.290224247070201500E+02
    0.137805583166315282E+01    0.147600733670565676E+01    0.971105558228881893E-01    0.286961469056359719E+00    0.568383477948269933E+00    0.116093932369475894E+01    0.141872815038670463E+01    0.290342686979445403E+02
    0.135759829525750586E+01    0.185846676981572267E+01    0.472394076990240094E-01    0.257948581006926747E+00    0.834393274772115001E+00    0.106589759855308674E+01    0.144610791945935624E+01    0.290404751350420725E+02
    0.135139661943156231E+01    0.163546142036918041E+01    0.102698681551195048E+00    0.493535186734941289E+00    0.916919953307414826E+00    0.111680879701639002E+01    0.142213178068214208E+01    0.290454593171351121E+02
    0.128032516802707774E+01    0.138118894541223791E+01    0.115175474090439933E+00    0.934735708467718807E-01    0.640497062882400270E+00    0.115757761155604499E+01    0.141655515210612593E+01    0.290527248774170630E+02
    0.102737083258813389E+01    0.135935918625547414E+01    0.291777779075564847E+00    0.971039976522331816E-01    0.131344449699802024E+00    0.117745756591876605E+01    0.143330181008195678E+01    0.290676904906440257E+02
    0.137164891431914882E+01    0.191088576807356869E+01    0.499962290397332268E-01    0.473366090340843648E+00    0.962738908877076027E+00    0.112822250487005449E+01    0.144732993200453519E+01    0.290680127178604408E+02
    0.116307269627515764E+01    0.132975846702046896E+01    0.416941480451567925E+00    0.967137186016079481E-01    0.190156495438769724E+00    0.115271865964696785E+01    0.143137150021048454E+01    0.290820759065177299E+02
    0.138917545224795136E+01    0.188413053494455029E+01    0.891140265417811606E-01    0.462106814007027189E+00    0.913278541351276729E+00    0.110118130739434128E+01    0.140862763538862890E+01    0.290876346324971280E+02
    0.114980810744501949E+01    0.134828259444183041E+01    0.234980785743212434E+00    0.104400364961179826E+00    0.108823187213794276E+00    0.115118559987963365E+01    0.144221489925330726E+01    0.291041597803396428E+02
    0.116382862442088619E+01    0.131304359964874928E+01    0.496887251917052963E+00    0.527324679243822564E-01    0.258114031001734301E+00    0.114614812105609110E+01    0.147407142681582926E+01    0.291042319738056250E+02
    0.120063594365642334E+01    0.136493699270436131E+01    0.197328209465356175E+00    0.123995333280557590E+00    0.146223862858078174E+00    0.116062530745356218E+01    0.143675839656762427E+01    0.291237628714600731E+02
